 1:4 2:42 3:95 4:11 5:0 #3396
 1:4 2:55 3:104 4:3 5:0 #3402
 1:7 2:38 3:85 4:0 5:0 #3408
 1:5 2:45 3:118 4:0 5:0 #3414
 1:2 2:25 3:54 4:5 5:0 #3420
 1:4 2:28 3:57 4:6 5:0 #3426
 1:10 2:34 3:43 4:4 5:0 #3432
 1:4 2:27 3:49 4:0 5:0 #3438
 1:8 2:40 3:84 4:4 5:0 #3444
 1:0 2:24 3:62 4:11 5:0 #3450
 1:4 2:48 3:75 4:6 5:0 #3456
 1:14 2:73 3:105 4:6 5:0 #3462
 1:11 2:50 3:107 4:2 5:0 #3468
 1:6 2:55 3:93 4:3 5:0 #3474
 1:6 2:31 3:91 4:7 5:0 #3480
 1:6 2:30 3:106 4:5 5:0 #3486
 1:6 2:22 3:97 4:0 5:0 #3492
 1:10 2:25 3:83 4:0 5:0 #3498
 1:14 2:24 3:91 4:8 5:0 #3504
 1:9 2:19 3:46 4:14 5:0 #3510
 1:23 2:15 3:40 4:15 5:0 #3516
 1:34 2:59 3:12 4:5 5:0 #3522
 1:25 2:37 3:0 4:0 5:0 #3528
 1:35 2:25 3:0 4:0 5:0 #3534
 1:61 2:99 3:0 4:0 5:0 #3540
 1:46 2:85 3:9 4:0 5:0 #3546
 1:6 2:61 3:50 4:0 5:0 #3552
 1:2 2:54 3:106 4:0 5:0 #3558
 1:5 2:51 3:115 4:0 5:0 #3564
 1:12 2:37 3:88 4:0 5:0 #3570
 1:13 2:23 3:68 4:0 5:0 #3576
 1:12 2:20 3:59 4:0 5:0 #3582
 1:9 2:18 3:59 4:0 5:0 #3588
 1:4 2:21 3:66 4:0 5:0 #3594
 1:13 2:25 3:58 4:0 5:0 #3600
 1:12 2:23 3:53 4:0 5:0 #3606
 1:5 2:19 3:55 4:0 5:0 #3612
 1:8 2:20 3:51 4:0 5:0 #3618
 1:0 2:36 3:63 4:0 5:0 #3624
 1:2 2:31 3:75 4:0 5:0 #3630
 1:3 2:29 3:78 4:0 5:0 #3636
 1:7 2:27 3:73 4:0 5:0 #3642
 1:4 2:1 3:55 4:0 5:0 #3648
 1:0 2:0 3:0 4:0 5:0 #3654
 1:0 2:0 3:0 4:0 5:0 #3660
 1:0 2:0 3:0 4:0 5:0 #3666
 1:0 2:0 3:0 4:0 5:0 #3672
 1:0 2:0 3:0 4:0 5:0 #3678
 1:0 2:0 3:0 4:0 5:0 #3684
 1:0 2:0 3:0 4:0 5:1 #3690
 1:0 2:0 3:0 4:0 5:0 #3696
 1:0 2:0 3:0 4:0 5:0 #3702
 1:0 2:0 3:0 4:0 5:2 #3708
 1:0 2:0 3:0 4:0 5:0 #3714
 1:0 2:0 3:0 4:0 5:0 #3720
 1:0 2:0 3:0 4:0 5:0 #3726
 1:0 2:3 3:0 4:0 5:0 #3732
 1:0 2:0 3:0 4:0 5:0 #3738
 1:0 2:0 3:0 4:0 5:0 #3744
 1:0 2:1 3:0 4:0 5:0 #3750
 1:0 2:0 3:0 4:0 5:0 #3756
 1:0 2:0 3:0 4:0 5:0 #3762
 1:0 2:0 3:0 4:0 5:0 #3768
 1:0 2:0 3:0 4:0 5:0 #3774
 1:0 2:0 3:0 4:0 5:0 #3780
 1:0 2:1 3:1 4:0 5:0 #3786
 1:0 2:0 3:0 4:0 5:0 #3792
 1:0 2:0 3:0 4:0 5:0 #3798
 1:0 2:0 3:0 4:0 5:0 #3804
 1:0 2:0 3:0 4:1 5:0 #3810
 1:0 2:0 3:0 4:0 5:0 #3816
 1:0 2:0 3:0 4:0 5:0 #3822
 1:0 2:0 3:0 4:0 5:0 #3828
 1:0 2:0 3:0 4:0 5:0 #3834
 1:0 2:0 3:0 4:0 5:0 #3840
 1:0 2:0 3:0 4:0 5:0 #3846
 1:0 2:0 3:0 4:0 5:0 #3852
 1:0 2:0 3:0 4:0 5:0 #3858
 1:3 2:0 3:0 4:0 5:0 #3864
 1:0 2:0 3:0 4:0 5:0 #3870
 1:0 2:0 3:0 4:0 5:0 #3876
 1:0 2:0 3:0 4:0 5:0 #3882
 1:0 2:0 3:0 4:0 5:0 #3888
 1:0 2:0 3:0 4:0 5:0 #3894
 1:0 2:0 3:0 4:0 5:0 #3900
 1:0 2:0 3:0 4:0 5:0 #3906
 1:0 2:0 3:0 4:0 5:0 #3912
 1:0 2:0 3:0 4:0 5:0 #3918
 1:0 2:0 3:0 4:0 5:0 #3924
 1:0 2:0 3:0 4:0 5:0 #3930
 1:0 2:0 3:0 4:0 5:0 #3936
 1:0 2:0 3:0 4:0 5:0 #3942
 1:0 2:0 3:0 4:0 5:0 #3948
 1:0 2:0 3:0 4:0 5:0 #3954
 1:0 2:0 3:0 4:0 5:1 #3960
 1:0 2:0 3:0 4:0 5:0 #3966
 1:0 2:0 3:0 4:0 5:0 #3972
 1:0 2:5 3:0 4:0 5:0 #3978
 1:0 2:0 3:0 4:0 5:0 #3984
 1:0 2:0 3:0 4:0 5:0 #3990
 1:0 2:0 3:0 4:0 5:0 #3996
 1:0 2:0 3:0 4:0 5:0 #4002
 1:1 2:5 3:0 4:0 5:0 #4008
 1:0 2:0 3:0 4:0 5:0 #4014
 1:0 2:0 3:0 4:0 5:0 #4020
 1:0 2:0 3:0 4:0 5:0 #4026
 1:0 2:0 3:0 4:0 5:0 #4032
 1:0 2:0 3:0 4:0 5:0 #4038
 1:0 2:1 3:0 4:0 5:0 #4044
 1:0 2:0 3:0 4:0 5:0 #4050
 1:0 2:0 3:0 4:0 5:0 #4056
 1:0 2:0 3:0 4:0 5:0 #4062
 1:0 2:0 3:0 4:0 5:0 #4068
 1:0 2:0 3:0 4:0 5:0 #4074
 1:0 2:0 3:0 4:0 5:0 #4080
 1:0 2:0 3:0 4:0 5:0 #4086
 1:0 2:0 3:0 4:0 5:0 #4092
 1:0 2:0 3:0 4:0 5:0 #4098
 1:0 2:0 3:0 4:0 5:0 #4104
 1:0 2:0 3:0 4:0 5:0 #4110
 1:0 2:0 3:0 4:0 5:0 #4116
 1:0 2:0 3:0 4:0 5:0 #4122
 1:0 2:0 3:0 4:0 5:0 #4128
 1:0 2:0 3:0 4:0 5:0 #4134
 1:0 2:0 3:0 4:0 5:0 #4140
 1:0 2:0 3:0 4:0 5:0 #4146
 1:0 2:0 3:0 4:0 5:0 #4152
 1:0 2:0 3:0 4:0 5:0 #4158
 1:0 2:0 3:0 4:0 5:0 #4164
 1:0 2:0 3:0 4:0 5:0 #4170
 1:0 2:0 3:0 4:0 5:0 #4176
 1:0 2:0 3:0 4:0 5:0 #4182
 1:0 2:0 3:0 4:0 5:0 #4188
 1:0 2:0 3:0 4:0 5:0 #4194
 1:0 2:0 3:0 4:0 5:0 #4200
 1:0 2:0 3:0 4:0 5:0 #4206
 1:1 2:0 3:0 4:0 5:0 #4212
 1:0 2:0 3:0 4:0 5:0 #4218
 1:0 2:0 3:0 4:0 5:0 #4224
 1:0 2:0 3:0 4:0 5:0 #4230
 1:0 2:0 3:0 4:0 5:0 #4236
 1:0 2:0 3:0 4:0 5:0 #4242
 1:0 2:0 3:0 4:0 5:0 #4248
 1:0 2:0 3:0 4:0 5:0 #4254
 1:0 2:0 3:0 4:0 5:0 #4260
 1:0 2:0 3:0 4:0 5:0 #4266
 1:0 2:0 3:0 4:0 5:0 #4272
 1:0 2:0 3:0 4:0 5:0 #4278
 1:0 2:0 3:0 4:0 5:0 #4284
 1:0 2:0 3:0 4:0 5:0 #4290
 1:0 2:0 3:0 4:0 5:0 #4296
 1:0 2:0 3:0 4:0 5:0 #4302
 1:0 2:0 3:0 4:0 5:0 #4308
 1:0 2:0 3:0 4:0 5:0 #4314
 1:0 2:0 3:0 4:5 5:0 #4320
 1:0 2:0 3:0 4:0 5:0 #4326
