 0:0 1:0 2:0 3:0 4:7 #798
 0:1 1:0 2:0 3:0 4:1 #804
 0:0 1:0 2:0 3:0 4:1 #810
 0:0 1:0 2:0 3:0 4:10 #816
 0:0 1:0 2:0 3:0 4:4 #822
 0:4 1:0 2:0 3:3 4:10 #828
 0:0 1:0 2:0 3:0 4:0 #834
 0:0 1:0 2:0 3:2 4:3 #840
 0:0 1:0 2:0 3:4 4:3 #846
 0:2 1:0 2:0 3:3 4:15 #852
 0:0 1:0 2:2 3:5 4:19 #858
 0:0 1:0 2:0 3:0 4:0 #864
 0:1 1:0 2:0 3:0 4:18 #870
 0:0 1:0 2:0 3:1 4:26 #876
 0:0 1:0 2:0 3:4 4:24 #882
 0:0 1:0 2:7 3:7 4:11 #888
 0:1 1:0 2:0 3:0 4:7 #894
 0:3 1:0 2:0 3:2 4:6 #900
 0:0 1:0 2:0 3:3 4:21 #906
 0:0 1:0 2:0 3:0 4:6 #912
 0:0 1:5 2:3 3:6 4:19 #918
 0:0 1:0 2:0 3:2 4:12 #924
 0:2 1:0 2:0 3:1 4:16 #930
 0:0 1:0 2:0 3:0 4:19 #936
 0:0 1:0 2:2 3:0 4:7 #942
 0:1 1:0 2:0 3:2 4:14 #948
 0:3 1:1 2:0 3:3 4:15 #954
 0:0 1:1 2:1 3:3 4:5 #960
 0:1 1:0 2:0 3:0 4:17 #966
 0:0 1:0 2:0 3:0 4:18 #972
 0:0 1:0 2:0 3:0 4:13 #978
 0:0 1:0 2:0 3:0 4:8 #984
 0:2 1:0 2:0 3:0 4:2 #990
 0:0 1:0 2:0 3:0 4:11 #996
 0:2 1:0 2:0 3:8 4:15 #1002
 0:1 1:0 2:0 3:0 4:11 #1008
 0:0 1:0 2:0 3:0 4:11 #1014
 0:0 1:0 2:0 3:0 4:9 #1020
 0:1 1:0 2:0 3:0 4:4 #1026
 0:0 1:0 2:0 3:1 4:8 #1032
 0:0 1:0 2:0 3:0 4:7 #1038
 0:0 1:0 2:0 3:0 4:8 #1044
 0:1 1:0 2:0 3:0 4:10 #1050
 0:0 1:0 2:0 3:0 4:0 #1056
 0:0 1:0 2:0 3:0 4:4 #1062
 0:0 1:0 2:0 3:4 4:4 #1068
 0:0 1:3 2:0 3:0 4:6 #1074
 0:3 1:0 2:3 3:0 4:7 #1080
 0:0 1:0 2:0 3:0 4:0 #1086
 0:2 1:0 2:0 3:0 4:3 #1092
 0:1 1:0 2:3 3:3 4:5 #1098
 0:0 1:0 2:0 3:0 4:4 #1104
 0:0 1:0 2:0 3:0 4:5 #1110
 0:2 1:0 2:5 3:0 4:0 #1116
 0:3 1:2 2:0 3:7 4:3 #1122
 0:0 1:0 2:0 3:1 4:15 #1128
 0:0 1:1 2:0 3:0 4:5 #1134
 0:0 1:0 2:0 3:0 4:15 #1140
 0:2 1:0 2:0 3:0 4:9 #1146
 0:1 1:0 2:0 3:0 4:2 #1152
 0:1 1:0 2:0 3:0 4:11 #1158
 0:0 1:0 2:0 3:2 4:6 #1164
 0:0 1:0 2:2 3:1 4:10 #1170
 0:0 1:0 2:0 3:3 4:9 #1176
 0:1 1:0 2:0 3:0 4:5 #1182
 0:0 1:0 2:0 3:0 4:3 #1188
 0:0 1:0 2:3 3:0 4:5 #1194
 0:1 1:0 2:0 3:0 4:14 #1200
 0:0 1:2 2:0 3:0 4:10 #1206
 0:0 1:0 2:0 3:0 4:0 #1212
 0:4 1:0 2:0 3:1 4:2 #1218
 0:12 1:0 2:0 3:2 4:6 #1224
 0:16 1:0 2:0 3:0 4:0 #1230
 0:6 1:0 2:0 3:0 4:3 #1236
 0:1 1:0 2:0 3:2 4:4 #1242
 0:0 1:0 2:0 3:0 4:3 #1248
 0:1 1:0 2:0 3:0 4:0 #1254
 0:2 1:0 2:0 3:0 4:0 #1260
 0:0 1:0 2:0 3:5 4:3 #1266
 0:0 1:0 2:0 3:0 4:2 #1272
 0:0 1:0 2:0 3:0 4:1 #1278
 0:1 1:0 2:0 3:0 4:5 #1284
 0:0 1:0 2:0 3:0 4:0 #1290
 0:1 1:0 2:0 3:0 4:0 #1296
 0:2 1:4 2:1 3:0 4:0 #1302
 0:2 1:0 2:0 3:0 4:0 #1308
 0:2 1:0 2:0 3:0 4:1 #1314
 0:0 1:1 2:2 3:0 4:0 #1320
 0:1 1:0 2:0 3:2 4:3 #1326
 0:2 1:0 2:0 3:0 4:1 #1332
 0:0 1:0 2:0 3:0 4:0 #1338
 0:0 1:0 2:0 3:0 4:0 #1344
 0:2 1:0 2:0 3:0 4:0 #1350
 0:0 1:0 2:0 3:0 4:0 #1356
 0:1 1:0 2:0 3:2 4:0 #1362
 0:5 1:0 2:0 3:0 4:0 #1368
 0:0 1:0 2:0 3:0 4:0 #1374
 0:0 1:0 2:0 3:0 4:0 #1380
 0:0 1:0 2:0 3:0 4:0 #1386
 0:1 1:0 2:0 3:0 4:0 #1392
 0:0 1:0 2:0 3:0 4:0 #1398
 0:1 1:0 2:0 3:0 4:0 #1404
 0:0 1:0 2:0 3:0 4:0 #1410
 0:2 1:0 2:0 3:0 4:0 #1416
 0:2 1:2 2:0 3:0 4:0 #1422
 0:0 1:0 2:0 3:1 4:1 #1428
 0:0 1:0 2:0 3:0 4:0 #1434
 0:5 1:0 2:0 3:0 4:2 #1440
 0:5 1:0 2:0 3:2 4:2 #1446
 0:6 1:0 2:0 3:1 4:5 #1452
 0:2 1:0 2:0 3:0 4:2 #1458
 0:2 1:0 2:0 3:0 4:1 #1464
 0:0 1:0 2:0 3:0 4:6 #1470
 0:3 1:0 2:0 3:2 4:0 #1476
 0:2 1:0 2:0 3:1 4:6 #1482
 0:0 1:0 2:0 3:0 4:0 #1488
 0:0 1:0 2:0 3:0 4:2 #1494
 0:0 1:0 2:0 3:1 4:0 #1500
 0:6 1:0 2:0 3:0 4:0 #1506
 0:0 1:0 2:0 3:0 4:0 #1512
 0:3 1:0 2:0 3:3 4:0 #1518
 0:0 1:6 2:1 3:3 4:6 #1524
 0:0 1:0 2:0 3:3 4:10 #1530
 0:0 1:0 2:3 3:2 4:1 #1536
 0:0 1:0 2:0 3:1 4:2 #1542
 0:5 1:0 2:0 3:0 4:0 #1548
 0:0 1:0 2:0 3:0 4:0 #1554
 0:0 1:0 2:0 3:0 4:0 #1560
 0:0 1:0 2:0 3:1 4:0 #1566
 0:0 1:0 2:0 3:0 4:1 #1572
 0:0 1:0 2:0 3:1 4:2 #1578
 0:0 1:0 2:0 3:0 4:1 #1584
 0:1 1:0 2:0 3:0 4:0 #1590
 0:0 1:0 2:0 3:0 4:0 #1596
 0:0 1:0 2:0 3:0 4:0 #1602
 0:1 1:0 2:0 3:0 4:0 #1608
 0:1 1:0 2:0 3:0 4:0 #1614
 0:1 1:0 2:0 3:0 4:0 #1620
 0:0 1:0 2:0 3:0 4:0 #1626
 0:0 1:0 2:1 3:2 4:0 #1632
 0:0 1:0 2:0 3:0 4:0 #1638
 0:1 1:0 2:0 3:0 4:0 #1644
 0:1 1:0 2:0 3:0 4:0 #1650
 0:0 1:0 2:0 3:0 4:0 #1656
 0:1 1:0 2:0 3:0 4:0 #1662
 0:0 1:0 2:0 3:0 4:0 #1668
 0:0 1:0 2:0 3:0 4:0 #1674
 0:4 1:0 2:0 3:0 4:0 #1680
 0:1 1:0 2:0 3:0 4:0 #1686
 0:0 1:0 2:0 3:0 4:0 #1692
 0:0 1:0 2:0 3:0 4:0 #1698
 0:1 1:0 2:0 3:0 4:0 #1704
 0:0 1:0 2:0 3:0 4:0 #1710
 0:0 1:0 2:0 3:0 4:0 #1716
 0:0 1:0 2:0 3:0 4:0 #1722
 0:0 1:0 2:0 3:0 4:0 #1728
 0:0 1:0 2:0 3:0 4:0 #1734
 0:0 1:0 2:0 3:0 4:0 #1740
 0:0 1:0 2:0 3:0 4:0 #1746
 0:1 1:0 2:0 3:0 4:0 #1752
 0:0 1:0 2:0 3:0 4:0 #1758
 0:1 1:0 2:0 3:0 4:0 #1764
 0:0 1:0 2:0 3:0 4:0 #1770
 0:0 1:1 2:0 3:0 4:0 #1776
 0:0 1:0 2:0 3:0 4:0 #1782
 0:1 1:0 2:0 3:0 4:0 #1788
 0:0 1:0 2:0 3:0 4:0 #1794
 0:0 1:0 2:0 3:0 4:0 #1800
 0:0 1:0 2:0 3:0 4:0 #1806
 0:0 1:0 2:0 3:0 4:0 #1812
 0:0 1:0 2:0 3:0 4:0 #1818
 0:1 1:0 2:0 3:0 4:0 #1824
 0:1 1:0 2:0 3:0 4:0 #1830
 0:1 1:0 2:0 3:0 4:0 #1836
 0:0 1:0 2:0 3:1 4:0 #1842
 0:0 1:0 2:0 3:0 4:0 #1848
 0:0 1:0 2:0 3:1 4:0 #1854
 0:0 1:0 2:0 3:0 4:0 #1860
 0:1 1:0 2:0 3:0 4:0 #1866
 0:0 1:0 2:0 3:1 4:0 #1872
 0:0 1:0 2:0 3:0 4:0 #1878
 0:1 1:0 2:0 3:0 4:0 #1884
 0:0 1:0 2:0 3:1 4:0 #1890
 0:1 1:0 2:0 3:0 4:0 #1896
 0:0 1:0 2:0 3:0 4:0 #1902
 0:0 1:0 2:0 3:0 4:0 #1908
 0:0 1:0 2:0 3:0 4:0 #1914
 0:0 1:0 2:0 3:0 4:0 #1920
 0:0 1:0 2:0 3:0 4:0 #1926
 0:1 1:0 2:0 3:0 4:0 #1932
 0:1 1:0 2:0 3:0 4:0 #1938
 0:1 1:0 2:0 3:0 4:0 #1944
 0:1 1:0 2:0 3:0 4:0 #1950
 0:1 1:0 2:0 3:0 4:0 #1956
 0:0 1:0 2:0 3:0 4:0 #1962
 0:1 1:0 2:0 3:0 4:0 #1968
 0:0 1:0 2:0 3:0 4:0 #1974
 0:2 1:0 2:0 3:0 4:0 #1980
 0:0 1:0 2:0 3:0 4:0 #1986
 0:0 1:0 2:0 3:0 4:0 #1992
 0:0 1:0 2:0 3:0 4:0 #1998
 0:0 1:0 2:0 3:0 4:0 #2004
 0:0 1:0 2:0 3:0 4:0 #2010
 0:0 1:0 2:0 3:0 4:0 #2016
 0:1 1:0 2:0 3:0 4:0 #2022
 0:0 1:0 2:0 3:0 4:0 #2028
 0:7 1:0 2:0 3:0 4:0 #2034
 0:3 1:0 2:0 3:0 4:0 #2040
 0:1 1:0 2:0 3:0 4:0 #2046
 0:3 1:0 2:0 3:0 4:0 #2052
 0:14 1:0 2:0 3:0 4:0 #2058
 0:17 1:0 2:0 3:0 4:0 #2064
 0:6 1:2 2:0 3:1 4:0 #2070
 0:4 1:0 2:0 3:1 4:0 #2076
 0:3 1:3 2:1 3:5 4:0 #2082
 0:3 1:0 2:0 3:3 4:0 #2088
 0:17 1:4 2:5 3:0 4:0 #2094
 0:24 1:3 2:6 3:12 4:0 #2100
 0:20 1:1 2:6 3:17 4:0 #2106
 0:11 1:2 2:9 3:12 4:4 #2112
 0:8 1:12 2:8 3:45 4:6 #2118
 0:16 1:13 2:5 3:39 4:10 #2124
 0:24 1:1 2:1 3:2 4:3 #2130
 0:8 1:0 2:0 3:0 4:0 #2136
 0:19 1:3 2:0 3:0 4:0 #2142
 0:10 1:0 2:0 3:0 4:0 #2148
 0:18 1:0 2:2 3:0 4:0 #2154
 0:11 1:0 2:0 3:0 4:0 #2160
 0:5 1:0 2:0 3:0 4:0 #2166
 0:16 1:0 2:0 3:0 4:0 #2172
 0:10 1:2 2:0 3:0 4:0 #2178
 0:2 1:0 2:0 3:0 4:0 #2184
 0:6 1:1 2:2 3:0 4:0 #2190
 0:0 1:1 2:2 3:13 4:1 #2196
 0:1 1:0 2:6 3:5 4:1 #2202
 0:2 1:1 2:2 3:7 4:1 #2208
 0:10 1:0 2:6 3:4 4:0 #2214
 0:11 1:1 2:9 3:6 4:0 #2220
 0:18 1:6 2:5 3:4 4:0 #2226
 0:26 1:6 2:7 3:9 4:0 #2232
 0:35 1:21 2:10 3:34 4:0 #2238
 0:13 1:11 2:44 3:38 4:0 #2244
 0:20 1:13 2:34 3:67 4:0 #2250
 0:7 1:5 2:4 3:41 4:4 #2256
 0:4 1:2 2:1 3:3 4:0 #2262
 0:6 1:2 2:2 3:5 4:0 #2268
 0:11 1:4 2:0 3:3 4:0 #2274
 0:15 1:1 2:11 3:9 4:0 #2280
 0:19 1:1 2:0 3:8 4:1 #2286
 0:3 1:0 2:1 3:1 4:0 #2292
 0:6 1:2 2:5 3:8 4:1 #2298
 0:5 1:3 2:1 3:5 4:0 #2304
 0:12 1:4 2:4 3:6 4:0 #2310
 0:1 1:0 2:7 3:4 4:5 #2316
 0:2 1:0 2:0 3:2 4:0 #2322
 0:2 1:6 2:0 3:13 4:3 #2328
 0:0 1:1 2:4 3:14 4:1 #2334
 0:5 1:0 2:1 3:0 4:1 #2340
 0:2 1:0 2:0 3:0 4:0 #2346
 0:16 1:0 2:1 3:1 4:1 #2352
 0:30 1:3 2:12 3:1 4:4 #2358
 0:25 1:14 2:14 3:2 4:0 #2364
 0:21 1:19 2:19 3:0 4:0 #2370
 0:14 1:3 2:6 3:0 4:0 #2376
 0:5 1:3 2:4 3:0 4:0 #2382
 0:1 1:5 2:1 3:0 4:0 #2388
 0:6 1:0 2:1 3:0 4:0 #2394
 0:1 1:0 2:0 3:0 4:3 #2400
 0:3 1:1 2:1 3:6 4:9 #2406
 0:0 1:1 2:5 3:9 4:14 #2412
 0:2 1:0 2:0 3:1 4:9 #2418
 0:0 1:0 2:1 3:3 4:9 #2424
 0:1 1:0 2:3 3:1 4:2 #2430
 0:0 1:0 2:0 3:1 4:0 #2436
 0:3 1:0 2:1 3:1 4:0 #2442
 0:0 1:0 2:3 3:0 4:0 #2448
 0:2 1:0 2:0 3:0 4:4 #2454
 0:4 1:2 2:0 3:0 4:1 #2460
 0:22 1:0 2:3 3:2 4:0 #2466
 0:36 1:18 2:2 3:0 4:1 #2472
 0:19 1:15 2:19 3:0 4:0 #2478
 0:6 1:9 2:12 3:3 4:0 #2484
 0:6 1:0 2:2 3:0 4:19 #2490
 0:1 1:0 2:1 3:5 4:4 #2496
 0:0 1:1 2:1 3:2 4:5 #2502
 0:2 1:0 2:0 3:1 4:5 #2508
 0:0 1:1 2:0 3:0 4:0 #2514
 0:1 1:1 2:2 3:3 4:12 #2520
 0:0 1:0 2:0 3:2 4:6 #2526
 0:4 1:0 2:3 3:7 4:6 #2532
 0:3 1:1 2:0 3:0 4:5 #2538
 0:0 1:0 2:3 3:1 4:0 #2544
 0:4 1:0 2:1 3:1 4:7 #2550
 0:58 1:0 2:0 3:0 4:9 #2556
 0:92 1:29 2:3 3:2 4:2 #2562
 0:82 1:43 2:49 3:0 4:0 #2568
 0:65 1:38 2:40 3:3 4:0 #2574
 0:0 1:4 2:10 3:1 4:1 #2580
 0:2 1:0 2:0 3:0 4:3 #2586
 0:1 1:0 2:2 3:8 4:5 #2592
 0:0 1:0 2:3 3:19 4:10 #2598
 0:0 1:1 2:0 3:16 4:19 #2604
 0:1 1:0 2:1 3:2 4:11 #2610
 0:1 1:0 2:0 3:0 4:2 #2616
 0:11 1:0 2:5 3:1 4:3 #2622
 0:13 1:3 2:0 3:0 4:1 #2628
 0:1 1:0 2:1 3:3 4:1 #2634
 0:5 1:0 2:0 3:0 4:10 #2640
 0:0 1:0 2:0 3:1 4:0 #2646
 0:24 1:0 2:1 3:2 4:10 #2652
 0:65 1:3 2:0 3:1 4:4 #2658
 0:76 1:59 2:55 3:1 4:0 #2664
 0:70 1:45 2:50 3:0 4:0 #2670
 0:64 1:34 2:29 3:0 4:0 #2676
 0:8 1:4 2:6 3:0 4:1 #2682
 0:55 1:33 2:33 3:0 4:0 #2688
 0:26 1:18 2:17 3:0 4:0 #2694
 0:35 1:19 2:21 3:0 4:0 #2700
 0:21 1:25 2:41 3:3 4:0 #2706
 0:2 1:1 2:1 3:0 4:0 #2712
 0:9 1:1 2:8 3:20 4:5 #2718
 0:0 1:0 2:2 3:13 4:16 #2724
 0:38 1:0 2:6 3:7 4:32 #2730
 0:66 1:8 2:1 3:2 4:19 #2736
 0:25 1:2 2:9 3:2 4:0 #2742
 0:62 1:72 2:48 3:2 4:0 #2748
 0:14 1:49 2:20 3:2 4:0 #2754
 0:3 1:0 2:2 3:2 4:7 #2760
 0:9 1:3 2:3 3:3 4:11 #2766
 0:7 1:5 2:1 3:7 4:12 #2772
 0:4 1:1 2:2 3:4 4:7 #2778
 0:4 1:0 2:2 3:4 4:7 #2784
 0:8 1:0 2:2 3:6 4:4 #2790
 0:2 1:0 2:4 3:13 4:9 #2796
 0:0 1:3 2:1 3:17 4:7 #2802
 0:4 1:0 2:4 3:10 4:8 #2808
 0:48 1:0 2:1 3:0 4:9 #2814
 0:83 1:47 2:36 3:0 4:1 #2820
 0:81 1:48 2:37 3:0 4:0 #2826
 0:29 1:48 2:32 3:24 4:0 #2832
 0:6 1:1 2:1 3:2 4:17 #2838
 0:10 1:0 2:2 3:15 4:7 #2844
 0:6 1:0 2:1 3:6 4:18 #2850
 0:2 1:0 2:3 3:20 4:10 #2856
 0:5 1:0 2:5 3:10 4:21 #2862
 0:0 1:3 2:0 3:7 4:1 #2868
 0:7 1:0 2:1 3:7 4:6 #2874
 0:10 1:1 2:5 3:15 4:10 #2880
 0:8 1:6 2:2 3:13 4:23 #2886
 0:8 1:7 2:9 3:10 4:14 #2892
 0:7 1:3 2:0 3:16 4:7 #2898
 0:114 1:3 2:3 3:16 4:18 #2904
 0:118 1:68 2:35 3:3 4:0 #2910
 0:112 1:95 2:54 3:0 4:0 #2916
 0:86 1:58 2:37 3:0 4:0 #2922
 0:25 1:36 2:57 3:0 4:0 #2928
 0:12 1:1 2:4 3:0 4:0 #2934
 0:19 1:3 2:13 3:0 4:0 #2940
 0:3 1:10 2:9 3:0 4:0 #2946
 0:7 1:0 2:1 3:0 4:0 #2952
 0:2 1:0 2:0 3:0 4:1 #2958
 0:1 1:0 2:0 3:0 4:0 #2964
 0:6 1:0 2:0 3:0 4:0 #2970
 0:1 1:1 2:0 3:0 4:1 #2976
 0:6 1:0 2:0 3:0 4:0 #2982
 0:12 1:1 2:0 3:1 4:0 #2988
 0:7 1:1 2:0 3:0 4:5 #2994
 0:1 1:1 2:0 3:0 4:0 #3000
 0:0 1:0 2:3 3:1 4:0 #3006
 0:3 1:0 2:1 3:0 4:0 #3012
 0:1 1:0 2:0 3:0 4:0 #3018
 0:1 1:0 2:0 3:0 4:1 #3024
 0:4 1:0 2:0 3:1 4:0 #3030
 0:1 1:0 2:0 3:0 4:0 #3036
 0:1 1:0 2:0 3:0 4:0 #3042
 0:16 1:3 2:0 3:0 4:0 #3048
 0:11 1:6 2:1 3:0 4:0 #3054
 0:19 1:3 2:7 3:0 4:0 #3060
 0:29 1:14 2:3 3:0 4:0 #3066
 0:41 1:16 2:25 3:0 4:0 #3072
 0:31 1:11 2:9 3:0 4:0 #3078
 0:23 1:16 2:10 3:0 4:0 #3084
 0:9 1:10 2:10 3:1 4:0 #3090
 0:18 1:6 2:0 3:1 4:0 #3096
 0:12 1:7 2:3 3:0 4:0 #3102
 0:4 1:0 2:0 3:0 4:0 #3108
 0:30 1:3 2:0 3:0 4:0 #3114
 0:15 1:20 2:20 3:0 4:0 #3120
 0:0 1:1 2:0 3:0 4:0 #3126
 0:2 1:0 2:0 3:0 4:1 #3132
 0:3 1:4 2:0 3:1 4:0 #3138
 0:2 1:0 2:3 3:4 4:11 #3144
 0:1 1:0 2:5 3:3 4:8 #3150
 0:2 1:0 2:0 3:0 4:0 #3156
 0:1 1:0 2:0 3:0 4:0 #3162
 0:1 1:0 2:0 3:1 4:0 #3168
 0:2 1:0 2:0 3:0 4:0 #3174
 0:1 1:0 2:3 3:0 4:1 #3180
 0:0 1:0 2:0 3:0 4:1 #3186
 0:31 1:0 2:0 3:0 4:0 #3192
 0:37 1:26 2:5 3:1 4:0 #3198
 0:93 1:40 2:52 3:1 4:0 #3204
 0:91 1:99 2:47 3:1 4:0 #3210
 0:15 1:26 2:60 3:6 4:0 #3216
 0:41 1:39 2:66 3:115 4:6 #3222
 0:64 1:10 2:81 3:110 4:0 #3228
 0:60 1:21 2:68 3:113 4:0 #3234
 0:26 1:36 2:66 3:83 4:2 #3240
 0:19 1:11 2:54 3:65 4:0 #3246
 0:3 1:5 2:14 3:73 4:0 #3252
 0:21 1:13 2:18 3:32 4:0 #3258
 0:60 1:12 2:31 3:37 4:1 #3264
 0:29 1:23 2:61 3:80 4:10 #3270
 0:22 1:24 2:56 3:150 4:7 #3276
 0:46 1:18 2:54 3:111 4:13 #3282
 0:19 1:28 2:63 3:91 4:0 #3288
 0:45 1:18 2:59 3:97 4:0 #3294
 0:8 1:16 2:29 3:90 4:3 #3300
 0:13 1:18 2:33 3:111 4:0 #3306
 0:21 1:10 2:35 3:122 4:6 #3312
 0:11 1:13 2:56 3:86 4:0 #3318
 0:16 1:14 2:28 3:62 4:2 #3324
 0:14 1:9 2:18 3:35 4:7 #3330
 0:7 1:0 2:14 3:9 4:0 #3336
 0:0 1:1 2:18 3:64 4:0 #3342
 0:15 1:6 2:23 3:45 4:2 #3348
 0:22 1:2 2:22 3:60 4:0 #3354
 0:23 1:1 2:28 3:39 4:1 #3360
 0:25 1:9 2:30 3:70 4:7 #3366
 0:28 1:17 2:50 3:123 4:10 #3372
 0:28 1:15 2:64 3:101 4:5 #3378
 0:35 1:10 2:40 3:55 4:2 #3384
 0:7 1:13 2:29 3:51 4:14 #3390
