 1:206.21 2:226.507 3:222.624 4:206.21 5:223.836 6:224.223 #2070
 1:181.106 2:194.526 3:192.978 4:181.106 5:237.327 6:238.972 #2076
 1:211.823 2:222.067 3:220.663 4:211.823 5:207.63 6:207.657 #2082
 1:214.469 2:215.293 3:215.563 4:214.469 5:183.06 6:183.13 #2088
 1:242.459 2:242.588 3:243.068 4:242.459 5:232.955 6:235.92 #2094
 1:239.074 2:241.13 3:242.02 4:239.074 5:236.926 6:237.829 #2100
 1:224.595 2:220.66 3:222.298 4:224.595 5:237.201 6:236.49 #2106
 1:232.946 2:228.066 3:228.425 4:232.946 5:215.927 6:214.402 #2112
 1:232.958 2:228.072 3:228.582 4:232.958 5:225.48 6:224.121 #2118
 1:232.661 2:227.305 3:228.295 4:232.661 5:224.233 6:223.489 #2124
 1:219.797 2:212.441 3:210.539 4:219.797 5:212.74 6:210.348 #2130
 1:212.217 2:206.348 3:207.674 4:212.217 5:202.709 6:202.991 #2136
 1:233.443 2:229.829 3:230.401 4:233.443 5:169.058 6:166.471 #2142
 1:218.991 2:210.335 3:209.876 4:218.991 5:157.902 6:153.414 #2148
 1:237.489 2:232.28 3:231.938 4:237.489 5:187.62 6:184.154 #2154
 1:237.226 2:231.205 3:229.401 4:237.226 5:202.762 6:200.573 #2160
 1:205.574 2:194.068 3:191.597 4:205.574 5:184.194 6:181.212 #2166
 1:231.732 2:222.715 3:220.216 4:231.732 5:191.9 6:190.213 #2172
 1:210.8 2:192.976 3:186.804 4:210.8 5:197.811 6:194.162 #2178
 1:214.819 2:195.672 3:186.137 4:214.819 5:215.767 6:213.656 #2184
 1:210.573 2:184.091 3:171.5 4:210.573 5:206.139 6:202.975 #2190
 1:200.698 2:177.359 3:166.615 4:200.698 5:183.115 6:175.386 #2196
 1:217.437 2:195.233 3:181.722 4:217.437 5:159.409 6:149.124 #2202
 1:227.783 2:207.12 3:198.572 4:227.783 5:162.036 6:149.263 #2208
 1:250.167 2:237.765 3:228.644 4:250.167 5:179.25 6:157.87 #2214
 1:253.457 2:245.841 3:240.685 4:253.457 5:187.529 6:161.604 #2220
 1:231.28 2:220.649 3:216.156 4:231.28 5:191.714 6:173.432 #2226
 1:253.658 2:248.146 3:243.91 4:253.658 5:182.106 6:161.836 #2232
 1:243.257 2:234.578 3:232.022 4:243.257 5:182.243 6:172.461 #2238
 1:253.971 2:250.365 3:248.023 4:253.971 5:175.083 6:164.683 #2244
 1:253.679 2:249.109 3:248.174 4:253.679 5:172.035 6:159.462 #2250
 1:224.987 2:215.712 3:215.362 4:224.987 5:172.16 6:165.892 #2256
 1:247.677 2:244.344 3:242.961 4:247.677 5:181.543 6:173.663 #2262
 1:247.232 2:244.192 3:244.998 4:247.232 5:202.722 6:196.124 #2268
 1:252.577 2:249.622 3:249.902 4:252.577 5:225.614 6:220.038 #2274
 1:252.556 2:249.241 3:250.215 4:252.556 5:214.216 6:206.058 #2280
 1:225.698 2:218.815 3:219.129 4:225.698 5:213.584 6:204.123 #2286
 1:250.146 2:244.295 3:244.405 4:250.146 5:208.244 6:201.621 #2292
 1:247.413 2:240.511 3:242.62 4:247.413 5:214.624 6:208.541 #2298
 1:247.993 2:243.678 3:244.59 4:247.993 5:210.358 6:204.817 #2304
 1:247.885 2:244.374 3:246.964 4:247.885 5:202.931 6:200.62 #2310
 1:218.171 2:213.279 3:215.628 4:218.171 5:213.904 6:213.428 #2316
 1:248.99 2:247.926 3:249.458 4:248.99 5:222.051 6:221.59 #2322
 1:235.118 2:233.044 3:236.778 4:235.118 5:221.692 6:217.939 #2328
 1:246.302 2:246.557 3:248.849 4:246.302 5:185.791 6:179.515 #2334
 1:248.844 2:248.848 3:250.159 4:248.844 5:170.794 6:167.014 #2340
 1:229.718 2:228.607 3:230.893 4:229.718 5:152.15 6:149.651 #2346
 1:250.303 2:251.011 3:251.54 4:250.303 5:156.43 6:160.065 #2352
 1:223.206 2:223.521 3:226.742 4:223.206 5:205.667 6:208.831 #2358
 1:233.99 2:238.247 3:239.528 4:233.99 5:228.68 6:229.958 #2364
 1:214.48 2:218.085 3:221.663 4:214.48 5:228.408 6:233.359 #2370
 1:193.039 2:189.868 3:193.471 4:193.039 5:201.305 6:207.634 #2376
 1:208.213 2:203.83 3:204.099 4:208.213 5:153.908 6:156.355 #2382
 1:182.172 2:167.383 3:167.437 4:182.172 5:137.44 6:133.454 #2388
 1:189.827 2:168.952 3:161.842 4:189.827 5:159.579 6:153.684 #2394
 1:212.2 2:190.174 3:184.5 4:212.2 5:166.271 6:164.999 #2400
 1:224.283 2:206.745 3:200.055 4:224.283 5:182.283 6:182.871 #2406
 1:242.739 2:230.082 3:222.549 4:242.739 5:183.812 6:183.19 #2412
 1:216.904 2:203.951 3:201.575 4:216.904 5:198.715 6:200.545 #2418
 1:249.517 2:244.425 3:240.48 4:249.517 5:204.982 6:195.241 #2424
 1:252.928 2:250.063 3:249.246 4:252.928 5:213.006 6:189.724 #2430
 1:250.27 2:247.368 3:246.412 4:250.27 5:209.838 6:188.845 #2436
 1:254.292 2:252.296 3:251.259 4:254.292 5:204.569 6:184.035 #2442
 1:226.856 2:219.375 3:219.484 4:226.856 5:204.17 6:181.153 #2448
 1:254.462 2:253.223 3:252.848 4:254.462 5:213.4 6:185.575 #2454
 1:254.418 2:253.064 3:253.337 4:254.418 5:210.185 6:178.996 #2460
 1:253.854 2:252.311 3:252.351 4:253.854 5:216.863 6:191.056 #2466
 1:250.95 2:248.707 3:248.243 4:250.95 5:231.099 6:230.898 #2472
 1:206.973 2:198.969 3:200.771 4:206.973 5:239.213 6:237.904 #2478
 1:233.124 2:227.854 3:226.946 4:233.124 5:219.471 6:219.228 #2484
 1:235.957 2:228.263 3:229.278 4:235.957 5:222.339 6:225.932 #2490
 1:243.947 2:238.336 3:237.86 4:243.947 5:211.28 6:207.395 #2496
 1:241.66 2:236.339 3:235.743 4:241.66 5:223.2 6:232.586 #2502
 1:206.911 2:198.38 3:201.392 4:206.911 5:225.668 6:234.829 #2508
 1:230.845 2:224.541 3:227.585 4:230.845 5:218.301 6:226.81 #2514
 1:221.019 2:214.938 3:218.353 4:221.019 5:216.816 6:227.691 #2520
 1:237.067 2:233.943 3:234.316 4:237.067 5:234.154 6:234.623 #2526
 1:238.039 2:233.524 3:235.439 4:238.039 5:222.804 6:218.859 #2532
 1:203.018 2:196.909 3:200.492 4:203.018 5:232.021 6:245.927 #2538
 1:244.551 2:241.17 3:241.967 4:244.551 5:211.889 6:219.486 #2544
 1:232.876 2:228.35 3:230.845 4:232.876 5:226.283 6:234.808 #2550
 1:247.571 2:245.083 3:246.5 4:247.571 5:226.678 6:239.636 #2556
 1:247.921 2:243.996 3:246.616 4:247.921 5:216.24 6:211.76 #2562
 1:214.159 2:208.713 3:211.287 4:214.159 5:185.401 6:167.061 #2568
 1:246.63 2:243.941 3:244.932 4:246.63 5:176.436 6:164.619 #2574
 1:191.751 2:185.704 3:188.507 4:191.751 5:216.472 6:213.85 #2580
 1:238.268 2:236.072 3:237.043 4:238.268 5:181.423 6:172.136 #2586
 1:231.849 2:227.985 3:230.032 4:231.849 5:185.665 6:177.107 #2592
 1:222.935 2:220.277 3:221.792 4:222.935 5:214.997 6:212.541 #2598
 1:232.454 2:230.456 3:231.612 4:232.454 5:227.003 6:232.732 #2604
 1:180.208 2:175.874 3:180.485 4:180.208 5:224.743 6:225.842 #2610
 1:197.884 2:195.571 3:199.139 4:197.884 5:186.626 6:221.58 #2616
 1:231.999 2:229.728 3:233.193 4:231.999 5:229.663 6:242.194 #2622
 1:236.674 2:235.071 3:237.673 4:236.674 5:236.317 6:250.599 #2628
 1:238.378 2:236.452 3:238.416 4:238.378 5:229.9 6:242.159 #2634
 1:210.948 2:206.807 3:210.361 4:210.948 5:236.218 6:247.335 #2640
 1:242.703 2:240.519 3:241.88 4:242.703 5:238.96 6:235.834 #2646
 1:224.398 2:218.683 3:222.501 4:224.398 5:244.558 6:241.267 #2652
 1:227.73 2:225.123 3:227.275 4:227.73 5:236.415 6:245.285 #2658
 1:215.304 2:212.281 3:212.108 4:215.304 5:246.844 6:245.897 #2664
 1:188.45 2:181.781 3:185.947 4:188.45 5:237.945 6:238.608 #2670
 1:228.523 2:224.89 3:226.767 4:228.523 5:206.359 6:212.343 #2676
 1:211.304 2:204.665 3:208.601 4:211.304 5:227.76 6:228.453 #2682
 1:238.844 2:234.262 3:237.532 4:238.844 5:235.424 6:235.926 #2688
 1:233.824 2:229.792 3:232.799 4:233.824 5:232.661 6:233.791 #2694
 1:214.163 2:208.333 3:212.987 4:214.163 5:226.096 6:229.091 #2700
 1:227.399 2:222.847 3:226.649 4:227.399 5:218.889 6:221.425 #2706
 1:204.576 2:198.834 3:204.245 4:204.576 5:209.449 6:215.824 #2712
 1:247.92 2:245.745 3:247.928 4:247.92 5:231.261 6:246.619 #2718
 1:246.089 2:244.15 3:245.554 4:246.089 5:222.086 6:221.394 #2724
 1:226.525 2:224.774 3:227.902 4:226.525 5:231.666 6:234.239 #2730
 1:229.789 2:228.933 3:231.266 4:229.789 5:222.514 6:239.579 #2736
 1:192.182 2:187.501 3:193.054 4:192.182 5:241.575 6:243.026 #2742
 1:218.436 2:217.198 3:220.884 4:218.436 5:243.872 6:244.432 #2748
 1:215.796 2:218.273 3:221.494 4:215.796 5:230.589 6:238.608 #2754
 1:218.827 2:221.324 3:225.751 4:218.827 5:221.343 6:242.467 #2760
 1:231.867 2:233.454 3:235.156 4:231.867 5:209.596 6:211.659 #2766
 1:182.678 2:179.448 3:185.096 4:182.678 5:230.983 6:243.2 #2772
 1:231.609 2:233.038 3:235.606 4:231.609 5:223.068 6:241.577 #2778
 1:226.408 2:225.742 3:228.652 4:226.408 5:225.677 6:242.347 #2784
 1:234.54 2:233.645 3:236.622 4:234.54 5:224.857 6:239.689 #2790
 1:245.043 2:244.587 3:246.373 4:245.043 5:226.002 6:229.343 #2796
 1:199.636 2:196.335 3:200.931 4:199.636 5:242.35 6:242.472 #2802
 1:236.466 2:235.559 3:238.794 4:236.466 5:227.483 6:230.047 #2808
 1:229.126 2:226.615 3:230.861 4:229.126 5:239.276 6:249.531 #2814
 1:233.353 2:228.485 3:232.216 4:233.353 5:249.43 6:250.59 #2820
 1:226.311 2:221.136 3:224.28 4:226.311 5:246.549 6:247.427 #2826
 1:216.821 2:211.997 3:215.522 4:216.821 5:237.181 6:240.439 #2832
 1:225.816 2:223.543 3:225.997 4:225.816 5:225.853 6:235.558 #2838
 1:220.504 2:217.369 3:220.78 4:220.504 5:234.309 6:235.301 #2844
 1:226.655 2:225.235 3:228.298 4:226.655 5:223.866 6:234.846 #2850
 1:229.524 2:228.339 3:231.225 4:229.524 5:234.402 6:241.127 #2856
 1:239.002 2:238.147 3:241.689 4:239.002 5:235.609 6:239.332 #2862
 1:239.803 2:239.232 3:242.212 4:239.803 5:221.377 6:226.651 #2868
 1:243.444 2:242.658 3:246.097 4:243.444 5:210.79 6:223.761 #2874
 1:244.812 2:243.922 3:246.288 4:244.812 5:221.781 6:242.293 #2880
 1:236.678 2:233.172 3:235.568 4:236.678 5:229.052 6:244.601 #2886
 1:249.534 2:249.808 3:251.135 4:249.534 5:229.694 6:243.57 #2892
 1:250.813 2:250.858 3:251.649 4:250.813 5:227.377 6:243.804 #2898
 1:252.318 2:251.437 3:252.492 4:252.318 5:222.829 6:242.308 #2904
 1:251.82 2:250.803 3:251.649 4:251.82 5:209.725 6:229.948 #2910
 1:251.856 2:250.912 3:251.478 4:251.856 5:185.314 6:198.478 #2916
 1:251.823 2:250.409 3:251.423 4:251.823 5:179.29 6:193.006 #2922
 1:251.88 2:250.33 3:251.503 4:251.88 5:151.88 6:162.985 #2928
 1:254.281 2:253.501 3:254.176 4:254.281 5:151.931 6:155.408 #2934
 1:252.648 2:251.889 3:252.881 4:252.648 5:167.107 6:168.472 #2940
 1:249.993 2:249.484 3:250.813 4:249.993 5:189.739 6:191.226 #2946
 1:246.597 2:245.387 3:247.955 4:246.597 5:199.294 6:208.103 #2952
 1:244.253 2:242.764 3:245.936 4:244.253 5:198.124 6:209.867 #2958
 1:246.304 2:243.043 3:246.291 4:246.304 5:200.481 6:210.115 #2964
 1:243.341 2:241.172 3:243.465 4:243.341 5:205.77 6:210.393 #2970
 1:238.399 2:240.843 3:242.358 4:238.399 5:205.864 6:208.816 #2976
 1:240.942 2:245.35 3:247.015 4:240.942 5:194.888 6:201.885 #2982
 1:250.946 2:250.649 3:251.731 4:250.946 5:199.698 6:198.879 #2988
 1:249.485 2:248.226 3:250.026 4:249.485 5:197.39 6:193.537 #2994
 1:244.411 2:243.869 3:247.065 4:244.411 5:180.335 6:170.76 #3000
 1:225.179 2:227.208 3:240.618 4:225.179 5:179.665 6:172.982 #3006
 1:196.215 2:211.328 3:236.644 4:196.215 5:175.645 6:178.561 #3012
 1:198.845 2:211.463 3:237.145 4:198.845 5:178.115 6:176.43 #3018
 1:237.493 2:240.082 3:248.849 4:237.493 5:177.856 6:169.919 #3024
 1:250.238 2:248.266 3:249.525 4:250.238 5:193.347 6:193.844 #3030
 1:250.562 2:248.771 3:248.668 4:250.562 5:202.14 6:202.231 #3036
 1:250.901 2:248.326 3:248.79 4:250.901 5:205.765 6:207.596 #3042
 1:250.053 2:248.229 3:248.612 4:250.053 5:206.148 6:206.83 #3048
 1:251.682 2:250.301 3:251.086 4:251.682 5:208.503 6:209.46 #3054
 1:251.311 2:250.097 3:250.941 4:251.311 5:211.812 6:211.645 #3060
 1:248.644 2:247.874 3:248.834 4:248.644 5:214.359 6:212.433 #3066
 1:251.405 2:250.483 3:251.686 4:251.405 5:200.344 6:200.935 #3072
 1:248.97 2:248.372 3:249.824 4:248.97 5:203.966 6:204.125 #3078
 1:249.308 2:248.127 3:249.785 4:249.308 5:196.049 6:197.889 #3084
 1:249.711 2:248.535 3:249.927 4:249.711 5:205.213 6:209.578 #3090
 1:248.464 2:248.014 3:249.495 4:248.464 5:217.613 6:229.259 #3096
 1:236.384 2:237.46 3:247.856 4:236.384 5:209.304 6:233.376 #3102
 1:202.859 2:215.451 3:250.447 4:202.859 5:203.048 6:236.459 #3108
 1:245.694 2:244.385 3:247.408 4:245.694 5:191.395 6:191.319 #3114
 1:248.553 2:247.631 3:249.756 4:248.553 5:188.571 6:183.501 #3120
 1:248.228 2:246.927 3:248.245 4:248.228 5:178.906 6:172.128 #3126
 1:248.008 2:247.161 3:248.335 4:248.008 5:173.834 6:167.763 #3132
 1:246.291 2:246.226 3:247.364 4:246.291 5:180.689 6:174.541 #3138
 1:248.808 2:247.454 3:249.031 4:248.808 5:163.465 6:156.323 #3144
 1:245.802 2:243.941 3:246.135 4:245.802 5:163.351 6:157.654 #3150
 1:247.864 2:246.902 3:248.469 4:247.864 5:163.774 6:159.43 #3156
 1:250.646 2:250.302 3:251.833 4:250.646 5:154.767 6:162.535 #3162
 1:233.142 2:233.1 3:237.597 4:233.142 5:177.628 6:212.141 #3168
 1:231.614 2:227.439 3:234.337 4:231.614 5:195.883 6:233.828 #3174
 1:234.177 2:232.499 3:238.347 4:234.177 5:191.628 6:221.6 #3180
 1:219.009 2:225.347 3:245.098 4:219.009 5:190.978 6:218.455 #3186
 1:241.255 2:243.518 3:247.766 4:241.255 5:211.949 6:232.984 #3192
 1:245.253 2:242.253 3:242.857 4:245.253 5:237.4 6:238.333 #3198
 1:236.27 2:230.391 3:232.059 4:236.27 5:223.325 6:223.631 #3204
 1:238.924 2:234.193 3:235.78 4:238.924 5:211.244 6:210.836 #3210
 1:236.891 2:237.087 3:240.598 4:236.891 5:210.129 6:210.992 #3216
 1:235.478 2:239.402 3:243.16 4:235.478 5:194.273 6:194.106 #3222
 1:243.109 2:245.977 3:247.132 4:243.109 5:178.122 6:175.502 #3228
 1:246.599 2:248.278 3:248.991 4:246.599 5:188.946 6:188.338 #3234
 1:244.785 2:243.705 3:245.486 4:244.785 5:207.073 6:208.594 #3240
 1:242.744 2:239.759 3:242.345 4:242.744 5:205.017 6:208.835 #3246
 1:241.172 2:239.674 3:242.817 4:241.172 5:206.198 6:208.285 #3252
 1:235.961 2:236.858 3:240.853 4:235.961 5:206.165 6:207.796 #3258
 1:247.578 2:250.167 3:252.783 4:247.578 5:207.87 6:211.652 #3264
 1:246.624 2:245.364 3:248.329 4:246.624 5:209.919 6:213.806 #3270
 1:248.149 2:245.44 3:247.751 4:248.149 5:198.055 6:201.115 #3276
 1:249.743 2:246.333 3:247.136 4:249.743 5:169.319 6:167.476 #3282
 1:250.949 2:248.699 3:248.663 4:250.949 5:166.134 6:160.993 #3288
 1:252.228 2:250.528 3:251.15 4:252.228 5:182.251 6:179.212 #3294
 1:251.25 2:248.884 3:249.839 4:251.25 5:177.678 6:174.314 #3300
 1:251.424 2:249.93 3:251.273 4:251.424 5:181.882 6:181.146 #3306
 1:250.786 2:248.645 3:250.495 4:250.786 5:202.507 6:203.898 #3312
 1:244.187 2:241.5 3:243.178 4:244.187 5:181.751 6:184.068 #3318
 1:246.647 2:245.035 3:246.411 4:246.647 5:174.883 6:176.735 #3324
 1:251.863 2:252.153 3:252.653 4:251.863 5:153.554 6:156.159 #3330
 1:242.808 2:243.981 3:247.51 4:242.808 5:137.646 6:141.356 #3336
 1:245.871 2:242.573 3:245.976 4:245.871 5:167.835 6:173.395 #3342
 1:248.332 2:246.211 3:248.082 4:248.332 5:159.03 6:160.107 #3348
 1:250.327 2:249.614 3:250.852 4:250.327 5:139.556 6:140.579 #3354
 1:251.14 2:251.788 3:252.517 4:251.14 5:135.44 6:134.075 #3360
 1:251.276 2:252.513 3:253.215 4:251.276 5:132.35 6:133.312 #3366
 1:246.675 2:248.186 3:249.283 4:246.675 5:132.688 6:132.389 #3372
 1:246.94 2:248.474 3:249.29 4:246.94 5:153.113 6:152.907 #3378
 1:240.637 2:242.491 3:243.909 4:240.637 5:180.798 6:181.905 #3384
 1:232.422 2:236.21 3:238.24 4:232.422 5:188.257 6:189.397 #3390
 1:232.636 2:233.417 3:235.674 4:232.636 5:190.573 6:192.473 #3396
 1:234.608 2:234.164 3:235.724 4:234.608 5:151.598 6:152.34 #3402
 1:240.69 2:243.543 3:244.872 4:240.69 5:166.745 6:165.732 #3408
 1:244.635 2:246.505 3:248.311 4:244.635 5:184.382 6:184.074 #3414
 1:242.752 2:244.924 3:246.402 4:242.752 5:201.464 6:200.194 #3420
 1:241.001 2:241.116 3:242.947 4:241.001 5:200.071 6:200.13 #3426
 1:236.668 2:235.887 3:237.734 4:236.668 5:174.852 6:173.951 #3432
 1:243.343 2:243.093 3:243.536 4:243.343 5:163.228 6:162.662 #3438
 1:244.367 2:242.705 3:243.366 4:244.367 5:182.4 6:184.368 #3444
 1:234.406 2:232.188 3:233.559 4:234.406 5:194.538 6:194.183 #3450
 1:234.051 2:228.656 3:230.526 4:234.051 5:202.375 6:202.808 #3456
 1:241.403 2:237.688 3:238.167 4:241.403 5:202.465 6:202.436 #3462
 1:240.622 2:237.199 3:236.44 4:240.622 5:208.356 6:207.821 #3468
 1:242.444 2:237.65 3:237.891 4:242.444 5:221.933 6:222.463 #3474
 1:241.911 2:237.981 3:237.824 4:241.911 5:231.312 6:230.812 #3480
 1:239.846 2:234.283 3:234.495 4:239.846 5:234.717 6:235.213 #3486
 1:236.402 2:230.317 3:230.126 4:236.402 5:228.987 6:228.914 #3492
 1:231.821 2:226.298 3:224.968 4:231.821 5:231.453 6:231.265 #3498
 1:230.266 2:223.086 3:223.564 4:230.266 5:227.428 6:228.236 #3504
 1:221.272 2:215.288 3:214.486 4:221.272 5:242.642 6:242.546 #3510
 1:228.327 2:222.608 3:223.298 4:228.327 5:241.274 6:240.906 #3516
 1:220.009 2:213.309 3:212.871 4:220.009 5:242.928 6:242.424 #3522
 1:219.251 2:211.429 3:211.89 4:219.251 5:242.931 6:242.841 #3528
 1:221.445 2:217.057 3:217.333 4:221.445 5:241.224 6:241.553 #3534
 1:231.694 2:231.96 3:231.587 4:231.694 5:240.769 6:240.102 #3540
 1:234.086 2:236.598 3:237.266 4:234.086 5:235.023 6:235.138 #3546
 1:222.162 2:225.787 3:226.047 4:222.162 5:216.901 6:214.967 #3552
 1:219.426 2:221.756 3:222.963 4:219.426 5:220.768 6:219.935 #3558
 1:219.232 2:220.718 3:220.596 4:219.232 5:237.067 6:236.541 #3564
 1:222.434 2:221.918 3:220.707 4:222.434 5:243.1 6:242.631 #3570
 1:220.965 2:215.236 3:215.36 4:220.965 5:238.03 6:237.56 #3576
 1:219.705 2:215.027 3:214.09 4:219.705 5:221.411 6:218.523 #3582
 1:218.574 2:214.138 3:213.278 4:218.574 5:210.431 6:206.907 #3588
 1:212.103 2:203.599 3:201.882 4:212.103 5:211.975 6:209.248 #3594
 1:205.503 2:197.19 3:193.886 4:205.503 5:209.767 6:206.525 #3600
 1:205.757 2:198.695 3:196.013 4:205.757 5:206.937 6:203.376 #3606
 1:205.92 2:199.13 3:197.115 4:205.92 5:216.281 6:213.513 #3612
 1:205.414 2:198.627 3:197.297 4:205.414 5:213.859 6:210.904 #3618
 1:207 2:204.301 3:203.673 4:207 5:211.823 6:208.914 #3624
 1:204.077 2:203.731 3:203.239 4:204.077 5:214.733 6:212.024 #3630
 1:203.13 2:203.923 3:203.55 4:203.13 5:234.858 6:234.431 #3636
 1:204.121 2:202.277 3:202.527 4:204.121 5:247.864 6:248.513 #3642
 1:218.722 2:216.508 3:218.353 4:218.722 5:247.475 6:248.491 #3648
 1:213.117 2:206.754 3:206.401 4:213.117 5:237.328 6:238.11 #3654
 1:211.286 2:206.049 3:205.458 4:211.286 5:234.686 6:233.872 #3660
 1:215.786 2:211.893 3:213.334 4:215.786 5:232.817 6:233.72 #3666
 1:215.806 2:217.723 3:219.699 4:215.806 5:234.656 6:235.338 #3672
 1:209.981 2:211.9 3:215.694 4:209.981 5:233.766 6:235.523 #3678
 1:204.538 2:209.902 3:213.136 4:204.538 5:236.495 6:238.139 #3684
 1:226.061 2:227.486 3:227.935 4:226.061 5:243.437 6:243.1 #3690
 1:229.701 2:231.018 3:233.367 4:229.701 5:244.805 6:244.497 #3696
 1:207.851 2:211.65 3:214.623 4:207.851 5:236.333 6:234.446 #3702
 1:204.851 2:205.898 3:210.349 4:204.851 5:225.073 6:224.014 #3708
 1:195.977 2:198.076 3:201.299 4:195.977 5:231.049 6:229.93 #3714
 1:193.383 2:195.825 3:198.481 4:193.383 5:232.54 6:231.424 #3720
 1:188.518 2:191.014 3:196.244 4:188.518 5:222.464 6:223.713 #3726
 1:203.747 2:211.619 3:215.079 4:203.747 5:227.076 6:228.182 #3732
 1:201.657 2:207.36 3:211.075 4:201.657 5:244.153 6:243.851 #3738
 1:204.249 2:208.37 3:210.693 4:204.249 5:235.547 6:234.366 #3744
 1:231.826 2:244.094 3:247.328 4:231.826 5:231.133 6:227.316 #3750
 1:226.195 2:237.677 3:242.495 4:226.195 5:252.13 6:252.007 #3756
 1:222.789 2:235.215 3:238.866 4:222.789 5:250.463 6:250.775 #3762
 1:221.901 2:233.943 3:239.675 4:221.901 5:245.833 6:246.984 #3768
 1:221.531 2:234.18 3:238.975 4:221.531 5:237.418 6:239.842 #3774
 1:222.297 2:234.053 3:238.643 4:222.297 5:235.026 6:237.375 #3780
 1:222.959 2:234.072 3:237.972 4:222.959 5:236.214 6:237.609 #3786
 1:217.085 2:228.337 3:232.735 4:217.085 5:239.445 6:239.91 #3792
 1:202.968 2:210.332 3:215.139 4:202.968 5:223.656 6:225.671 #3798
 1:194.846 2:198.344 3:200.774 4:194.846 5:200.138 6:202.298 #3804
 1:208.189 2:208.183 3:210.707 4:208.189 5:228.155 6:228.679 #3810
 1:222.633 2:222.027 3:225 4:222.633 5:230.118 6:231.037 #3816
 1:223.072 2:222.271 3:225.134 4:223.072 5:241.839 6:242.742 #3822
 1:221.986 2:220.583 3:223.873 4:221.986 5:235.914 6:237.849 #3828
 1:220.464 2:219.904 3:223.309 4:220.464 5:231.149 6:233.118 #3834
 1:219.445 2:217.928 3:222.342 4:219.445 5:227.06 6:228.611 #3840
 1:219.81 2:220.248 3:225.055 4:219.81 5:237.883 6:239.295 #3846
 1:207.705 2:211.986 3:216.324 4:207.705 5:242.914 6:243.841 #3852
 1:208.971 2:211.772 3:217.325 4:208.971 5:241.012 6:242.704 #3858
 1:207.886 2:212.762 3:218.022 4:207.886 5:239.756 6:240.528 #3864
 1:206.824 2:211.903 3:218.85 4:206.824 5:241.192 6:243.634 #3870
 1:203.832 2:209.11 3:215.777 4:203.832 5:239.224 6:241.939 #3876
 1:212.689 2:214.175 3:217.462 4:212.689 5:239.801 6:241.901 #3882
 1:205.539 2:205.747 3:211.309 4:205.539 5:230.741 6:233.54 #3888
 1:203.768 2:203.729 3:209.605 4:203.768 5:214.565 6:218.089 #3894
 1:207.526 2:205.946 3:213.276 4:207.526 5:205.968 6:211.833 #3900
 1:199.849 2:199.075 3:204.379 4:199.849 5:234.105 6:237.308 #3906
 1:200.071 2:200.125 3:205.452 4:200.071 5:241.148 6:243.613 #3912
 1:214.488 2:212.17 3:217.629 4:214.488 5:236.102 6:240.067 #3918
 1:225.433 2:225.545 3:229.495 4:225.433 5:222.96 6:228.931 #3924
 1:240.525 2:240.669 3:243.721 4:240.525 5:226.22 6:232.326 #3930
 1:244.961 2:244.639 3:246.85 4:244.961 5:230.879 6:235.401 #3936
 1:239.242 2:238.182 3:241.063 4:239.242 5:235.311 6:238.399 #3942
 1:239.816 2:237.606 3:240.586 4:239.816 5:230.685 6:233.88 #3948
 1:238.248 2:235.681 3:239.084 4:238.248 5:235.959 6:237.938 #3954
 1:237.784 2:235.076 3:238.54 4:237.784 5:234.793 6:237.591 #3960
 1:229.323 2:224.934 3:228.637 4:229.323 5:233.529 6:235.711 #3966
 1:223.039 2:220.471 3:223.633 4:223.039 5:231.668 6:234.696 #3972
 1:232.612 2:229.007 3:231.144 4:232.612 5:219.858 6:225.559 #3978
 1:243.977 2:241.359 3:242.132 4:243.977 5:222.935 6:228.321 #3984
 1:245.23 2:241.689 3:241.836 4:245.23 5:234.863 6:238.955 #3990
 1:230.73 2:225.888 3:226.151 4:230.73 5:234.944 6:238.786 #3996
 1:218.574 2:212.072 3:211.773 4:218.574 5:234.091 6:237.004 #4002
 1:171.745 2:161.385 3:163.173 4:171.745 5:223.953 6:228.04 #4008
 1:180.45 2:170.956 3:170.674 4:180.45 5:215.654 6:216.547 #4014
 1:192.676 2:176.51 3:173.823 4:192.676 5:231.13 6:231.617 #4020
 1:198.375 2:183.553 3:177.067 4:198.375 5:232.024 6:230.665 #4026
 1:207.206 2:193.482 3:186.762 4:207.206 5:240.827 6:238.716 #4032
 1:209.701 2:196.891 3:190.624 4:209.701 5:248.186 6:247.763 #4038
 1:212.805 2:201.536 3:196.089 4:212.805 5:240.069 6:239.216 #4044
 1:221.16 2:211.061 3:208.769 4:221.16 5:238.694 6:239.784 #4050
 1:221.621 2:214.04 3:214.03 4:221.621 5:247.261 6:247.07 #4056
 1:205.292 2:203.149 3:205.461 4:205.292 5:250.097 6:251.097 #4062
 1:236.724 2:240.73 3:243.073 4:236.724 5:244.993 6:246.215 #4068
 1:240.945 2:247.307 3:249.094 4:240.945 5:251.795 6:252.756 #4074
 1:248.201 2:251.422 3:252.126 4:248.201 5:249.232 6:250.515 #4080
 1:241.112 2:241.118 3:241.714 4:241.112 5:249.613 6:250.556 #4086
 1:242.919 2:238.436 3:237.489 4:242.919 5:246.907 6:248.344 #4092
 1:241.365 2:231.099 3:227.734 4:241.365 5:250.054 6:251.115 #4098
 1:242.673 2:232.091 3:225.317 4:242.673 5:249.389 6:249.64 #4104
 1:237.339 2:226.302 3:220.558 4:237.339 5:245.156 6:243.835 #4110
