-1 1:0 2:0 3:0 4:1 5:0 #2436
-1 1:0 2:0 3:0 4:1 5:1 #2442
-1 1:0 2:1 3:0 4:0 5:0 #2448
-1 1:0 2:0 3:0 4:2 5:0 #2454
-1 1:0 2:0 3:0 4:0 5:1 #2460
-1 1:0 2:0 3:0 4:0 5:3 #2466
-1 1:0 2:7 3:19 4:0 5:0 #2472
-1 1:0 2:9 3:29 4:0 5:0 #2478
-1 1:0 2:1 3:13 4:0 5:0 #2484
-1 1:1 2:2 3:2 4:0 5:12 #2490
-1 1:0 2:0 3:3 4:2 5:7 #2496
-1 1:0 2:0 3:1 4:2 5:6 #2502
-1 1:0 2:0 3:0 4:0 5:6 #2508
-1 1:1 2:0 3:0 4:0 5:2 #2514
-1 1:0 2:0 3:0 4:0 5:17 #2520
-1 1:0 2:0 3:1 4:2 5:9 #2526
-1 1:0 2:0 3:1 4:0 5:11 #2532
-1 1:0 2:0 3:0 4:0 5:9 #2538
-1 1:0 2:0 3:0 4:0 5:1 #2544
-1 1:0 2:0 3:0 4:6 5:5 #2550
-1 1:0 2:0 3:0 4:0 5:8 #2556
-1 1:1 2:15 3:32 4:2 5:1 #2562
-1 1:3 2:9 3:100 4:0 5:0 #2568
-1 1:0 2:22 3:48 4:5 5:0 #2574
-1 1:0 2:1 3:8 4:4 5:0 #2580
-1 1:0 2:0 3:0 4:0 5:6 #2586
-1 1:0 2:0 3:1 4:4 5:8 #2592
-1 1:0 2:1 3:0 4:2 5:16 #2598
-1 1:0 2:0 3:0 4:4 5:6 #2604
-1 1:0 2:0 3:8 4:1 5:4 #2610
-1 1:0 2:0 3:0 4:1 5:4 #2616
-1 1:0 2:0 3:1 4:4 5:1 #2622
-1 1:1 2:0 3:0 4:0 5:3 #2628
-1 1:0 2:0 3:0 4:4 5:0 #2634
-1 1:0 2:0 3:0 4:2 5:10 #2640
-1 1:0 2:0 3:0 4:1 5:0 #2646
-1 1:0 2:0 3:0 4:0 5:8 #2652
-1 1:0 2:5 3:0 4:0 5:7 #2658
-1 1:1 2:33 3:129 4:0 5:0 #2664
-1 1:5 2:16 3:80 4:0 5:1 #2670
-1 1:0 2:14 3:66 4:0 5:1 #2676
-1 1:0 2:1 3:1 4:0 5:4 #2682
-1 1:1 2:13 3:68 4:0 5:0 #2688
-1 1:0 2:7 3:49 4:3 5:0 #2694
-1 1:0 2:9 3:41 4:0 5:0 #2700
-1 1:3 2:7 3:53 4:0 5:0 #2706
-1 1:0 2:1 3:0 4:1 5:0 #2712
-1 1:0 2:0 3:3 4:4 5:9 #2718
-1 1:0 2:0 3:0 4:5 5:28 #2724
-1 1:0 2:5 3:2 4:1 5:31 #2730
-1 1:0 2:0 3:1 4:0 5:8 #2736
-1 1:0 2:2 3:16 4:3 5:3 #2742
-1 1:1 2:29 3:90 4:5 5:0 #2748
-1 1:1 2:5 3:66 4:0 5:0 #2754
-1 1:0 2:0 3:0 4:4 5:11 #2760
-1 1:0 2:0 3:1 4:1 5:10 #2766
-1 1:0 2:0 3:14 4:2 5:10 #2772
-1 1:0 2:0 3:1 4:0 5:13 #2778
-1 1:0 2:0 3:0 4:1 5:8 #2784
-1 1:0 2:0 3:1 4:8 5:7 #2790
-1 1:0 2:0 3:5 4:14 5:12 #2796
-1 1:0 2:2 3:2 4:0 5:7 #2802
-1 1:0 2:1 3:0 4:6 5:4 #2808
-1 1:0 2:0 3:0 4:0 5:6 #2814
-1 1:0 2:16 3:68 4:0 5:1 #2820
-1 1:1 2:16 3:74 4:0 5:0 #2826
-1 1:4 2:6 3:67 4:1 5:1 #2832
-1 1:0 2:0 3:0 4:3 5:18 #2838
-1 1:4 2:0 3:4 4:6 5:8 #2844
-1 1:0 2:0 3:0 4:3 5:20 #2850
-1 1:0 2:0 3:0 4:9 5:18 #2856
-1 1:0 2:0 3:0 4:4 5:23 #2862
-1 1:0 2:0 3:3 4:5 5:4 #2868
-1 1:0 2:0 3:0 4:1 5:10 #2874
-1 1:0 2:0 3:2 4:7 5:13 #2880
-1 1:0 2:0 3:4 4:9 5:34 #2886
-1 1:0 2:0 3:19 4:6 5:14 #2892
-1 1:0 2:0 3:0 4:9 5:3 #2898
-1 1:0 2:1 3:0 4:9 5:31 #2904
-1 1:0 2:23 3:98 4:0 5:0 #2910
-1 1:2 2:27 3:136 4:1 5:0 #2916
-1 1:7 2:20 3:84 4:0 5:0 #2922
-1 1:1 2:16 3:99 4:0 5:0 #2928
-1 1:1 2:2 3:8 4:0 5:0 #2934
-1 1:2 2:2 3:17 4:0 5:1 #2940
-1 1:0 2:6 3:16 4:0 5:1 #2946
-1 1:1 2:10 3:5 4:0 5:0 #2952
#-1 1:0 2:0 3:0 4:0 5:0 #2958
#-1 1:0 2:0 3:0 4:0 5:0 #2964
#-1 1:0 2:0 3:0 4:0 5:0 #2970
-1 1:0 2:1 3:1 4:3 5:1 #2976
#-1 1:0 2:0 3:0 4:0 5:0 #2982
-1 1:0 2:0 3:0 4:6 5:0 #2988
-1 1:0 2:0 3:0 4:3 5:4 #2994
-1 1:0 2:0 3:1 4:0 5:0 #3000
-1 1:0 2:0 3:0 4:2 5:0 #3006
#-1 1:0 2:0 3:0 4:0 5:0 #3012
#-1 1:0 2:0 3:0 4:0 5:0 #3018
#-1 1:0 2:0 3:0 4:0 5:0 #3024
-1 1:0 2:0 3:0 4:0 5:1 #3030
-1 1:1 2:0 3:0 4:0 5:0 #3036
#-1 1:0 2:0 3:0 4:0 5:0 #3042
-1 1:0 2:2 3:5 4:0 5:0 #3048
-1 1:0 2:6 3:7 4:0 5:0 #3054
-1 1:0 2:1 3:6 4:0 5:0 #3060
-1 1:1 2:1 3:11 4:0 5:0 #3066
-1 1:0 2:3 3:29 4:0 5:0 #3072
-1 1:0 2:13 3:13 4:0 5:0 #3078
-1 1:3 2:9 3:25 4:0 5:0 #3084
-1 1:0 2:5 3:13 4:1 5:0 #3090
-1 1:0 2:6 3:0 4:0 5:0 #3096
