? 1:90 2:111 3:103
? 1:90 2:112 3:112
? 1:85 2:111 3:115
? 1:83 2:109 3:115
? 1:68 2:110 3:109
? 1:59 2:112 3:104
? 1:65 2:124 3:96
? 1:81 2:135 3:90
? 1:90 2:142 3:90
? 1:91 2:140 3:88
? 1:91 2:134 3:87
? 1:92 2:136 3:91
? 1:90 2:140 3:96
? 1:89 2:140 3:99
? 1:78 2:137 3:105
? 1:64 2:134 3:112
? 1:60 2:134 3:119
? 1:71 2:137 3:120
? 1:86 2:138 3:113
? 1:85 2:133 3:99
? 1:87 2:125 3:83
? 1:90 2:125 3:81
? 1:87 2:129 3:85
? 1:85 2:131 3:84
? 1:74 2:132 3:83
? 1:55 2:125 3:80
? 1:53 2:127 3:81
? 1:69 2:134 3:83
? 1:82 2:137 3:88
? 1:81 2:135 3:89
? 1:83 2:131 3:91
? 1:85 2:130 3:96
? 1:84 2:134 3:103
? 1:82 2:137 3:104
? 1:74 2:137 3:99
? 1:55 2:134 3:90
? 1:51 2:133 3:86
? 1:65 2:136 3:85
? 1:77 2:139 3:84
? 1:79 2:138 3:80
? 1:82 2:132 3:76
? 1:84 2:131 3:74
? 1:81 2:137 3:77
? 1:81 2:140 3:79
? 1:72 2:140 3:85
? 1:56 2:137 3:93
? 1:53 2:134 3:104
? 1:69 2:140 3:116
? 1:81 2:142 3:125
? 1:79 2:137 3:118
? 1:79 2:129 3:107
? 1:81 2:124 3:98
? 1:78 2:129 3:106
? 1:79 2:131 3:107
? 1:74 2:131 3:107
? 1:56 2:128 3:105
? 1:51 2:125 3:106
? 1:64 2:129 3:108
? 1:77 2:131 3:104
? 1:77 2:129 3:95
? 1:80 2:123 3:79
? 1:83 2:121 3:73
? 1:83 2:128 3:81
? 1:82 2:131 3:82
? 1:75 2:130 3:81
? 1:60 2:126 3:80
? 1:57 2:123 3:81
? 1:65 2:127 3:86
? 1:77 2:128 3:93
? 1:80 2:125 3:96
? 1:82 2:117 3:100
? 1:85 2:110 3:103
? 1:83 2:109 3:103
? 1:82 2:106 3:100
? 1:72 2:106 3:94
? 1:59 2:102 3:90
? 1:59 2:102 3:92
? 1:70 2:114 3:94
? 1:89 2:123 3:99
? 1:92 2:130 3:98
? 1:94 2:131 3:98
? 1:97 2:135 3:100
? 1:97 2:141 3:105
? 1:97 2:142 3:108
? 1:89 2:140 3:112
? 1:64 2:134 3:117
? 1:57 2:133 3:124
? 1:68 2:140 3:136
? 1:84 2:142 3:133
? 1:83 2:138 3:121
? 1:84 2:131 3:102
? 1:86 2:129 3:87
? 1:82 2:135 3:89
? 1:82 2:138 3:88
? 1:71 2:139 3:87
? 1:55 2:134 3:86
? 1:52 2:132 3:87
? 1:64 2:137 3:89
? 1:82 2:140 3:99
? 1:83 2:138 3:108
? 1:85 2:133 3:111
? 1:87 2:132 3:113
? 1:84 2:137 3:119
? 1:81 2:138 3:115
? 1:69 2:134 3:112
? 1:54 2:130 3:109
? 1:51 2:128 3:109
? 1:62 2:133 3:108
? 1:76 2:135 3:109
? 1:78 2:133 3:109
? 1:82 2:126 3:102
? 1:86 2:124 3:92
? 1:84 2:128 3:90
? 1:83 2:130 3:81
? 1:74 2:130 3:76
? 1:61 2:127 3:77
? 1:60 2:128 3:81
? 1:67 2:135 3:84
? 1:83 2:139 3:88
? 1:84 2:138 3:89
? 1:86 2:132 3:87
? 1:88 2:131 3:90
? 1:85 2:136 3:102
? 1:83 2:138 3:108
? 1:73 2:139 3:116
? 1:58 2:134 3:119
? 1:57 2:132 3:121
? 1:65 2:137 3:122
? 1:77 2:139 3:124
? 1:77 2:136 3:123
? 1:76 2:128 3:113
? 1:79 2:123 3:110
? 1:76 2:129 3:123
? 1:76 2:133 3:125
? 1:71 2:133 3:126
? 1:58 2:130 3:124
? 1:56 2:127 3:123
? 1:62 2:129 3:123
? 1:71 2:131 3:124
? 1:72 2:129 3:122
? 1:75 2:123 3:116
? 1:79 2:119 3:109
? 1:77 2:122 3:117
? 1:75 2:123 3:114
? 1:71 2:120 3:112
? 1:56 2:115 3:109
? 1:52 2:109 3:108
? 1:58 2:108 3:106
? 1:71 2:108 3:107
? 1:75 2:105 3:107
? 1:78 2:97 3:104
? 1:83 2:91 3:97
? 1:86 2:94 3:106
? 1:88 2:104 3:115
? 1:87 2:115 3:117
? 1:74 2:124 3:119
? 1:64 2:127 3:123
? 1:65 2:135 3:133
? 1:76 2:136 3:140
? 1:84 2:133 3:145
? 1:86 2:126 3:136
? 1:92 2:114 3:116
? 1:94 2:111 3:109
? 1:91 2:112 3:116
? 1:87 2:111 3:119
? 1:67 2:106 3:121
? 1:53 2:103 3:122
? 1:54 2:103 3:125
? 1:73 2:117 3:132
? 1:85 2:126 3:137
? 1:85 2:132 3:136
? 1:86 2:132 3:125
? 1:87 2:131 3:119
? 1:81 2:134 3:128
? 1:77 2:135 3:128
? 1:66 2:133 3:125
? 1:51 2:129 3:120
? 1:49 2:125 3:116
? 1:58 2:131 3:114
? 1:68 2:134 3:111
? 1:69 2:133 3:108
? 1:72 2:126 3:95
? 1:75 2:122 3:88
? 1:74 2:130 3:94
? 1:72 2:131 3:92
? 1:67 2:132 3:91
? 1:48 2:129 3:89
? 1:41 2:127 3:87
? 1:46 2:135 3:91
? 1:64 2:138 3:95
? 1:72 2:135 3:97
? 1:77 2:129 3:98
? 1:79 2:123 3:101
? 1:78 2:127 3:111
? 1:74 2:128 3:107
? 1:68 2:128 3:101
? 1:51 2:125 3:96
? 1:44 2:119 3:94
? 1:51 2:122 3:92
? 1:61 2:122 3:92
? 1:62 2:117 3:90
? 1:63 2:113 3:90
? 1:64 2:109 3:85
? 1:65 2:111 3:91
? 1:64 2:116 3:93
? 1:66 2:120 3:96
? 1:55 2:120 3:100
? 1:48 2:116 3:105
? 1:58 2:121 3:111
? 1:69 2:120 3:111
? 1:75 2:121 3:107
? 1:75 2:119 3:99
? 1:73 2:113 3:90
? 1:76 2:115 3:97
? 1:85 2:117 3:98
? 1:95 2:120 3:99
? 1:96 2:119 3:101
? 1:82 2:116 3:105
? 1:87 2:122 3:112
? 1:110 2:128 3:116
? 1:116 2:129 3:116
? 1:120 2:127 3:114
? 1:123 2:122 3:111
? 1:127 2:121 3:115
? 1:135 2:124 3:114
? 1:139 2:125 3:113
? 1:133 2:126 3:112
? 1:104 2:124 3:112
? 1:88 2:123 3:112
? 1:116 2:128 3:112
? 1:147 2:130 3:110
? 1:148 2:128 3:97
? 1:146 2:123 3:87
? 1:145 2:122 3:82
? 1:146 2:128 3:90
? 1:147 2:129 3:85
? 1:147 2:130 3:84
? 1:123 2:128 3:83
? 1:115 2:128 3:85
? 1:125 2:132 3:88
? 1:148 2:134 3:91
? 1:149 2:130 3:87
? 1:147 2:124 3:86
? 1:145 2:121 3:95
? 1:145 2:124 3:97
? 1:144 2:123 3:97
? 1:139 2:123 3:98
? 1:115 2:120 3:104
? 1:107 2:118 3:110
? 1:116 2:121 3:115
? 1:140 2:122 3:116
? 1:143 2:123 3:110
? 1:141 2:119 3:109
? 1:139 2:117 3:105
? 1:140 2:121 3:98
? 1:139 2:123 3:97
? 1:135 2:123 3:99
? 1:112 2:122 3:99
? 1:103 2:122 3:100
? 1:113 2:127 3:97
? 1:140 2:129 3:94
? 1:145 2:127 3:86
? 1:140 2:121 3:82
? 1:138 2:117 3:77
? 1:139 2:118 3:76
? 1:141 2:119 3:73
? 1:141 2:117 3:71
? 1:115 2:116 3:72
? 1:96 2:117 3:75
? 1:115 2:121 3:77
? 1:140 2:122 3:80
? 1:139 2:120 3:80
? 1:134 2:116 3:80
? 1:127 2:114 3:83
? 1:126 2:115 3:89
? 1:131 2:116 3:94
? 1:137 2:116 3:96
? 1:126 2:116 3:96
? 1:107 2:116 3:98
? 1:122 2:119 3:101
? 1:142 2:121 3:100
? 1:140 2:120 3:97
? 1:139 2:119 3:94
? 1:145 2:119 3:90
? 1:149 2:124 3:89
? 1:148 2:125 3:87
? 1:148 2:126 3:85
? 1:127 2:127 3:84
? 1:105 2:126 3:84
? 1:122 2:128 3:82
? 1:144 2:128 3:82
? 1:145 2:127 3:81
? 1:144 2:123 3:82
? 1:144 2:121 3:83
? 1:144 2:124 3:85
? 1:145 2:124 3:84
? 1:147 2:124 3:84
? 1:126 2:125 3:84
? 1:112 2:126 3:86
? 1:128 2:130 3:86
? 1:147 2:133 3:87
? 1:145 2:132 3:85
? 1:145 2:129 3:86
? 1:144 2:128 3:88
? 1:146 2:132 3:89
? 1:147 2:133 3:88
? 1:147 2:134 3:88
? 1:125 2:132 3:87
? 1:116 2:131 3:88
? 1:128 2:135 3:88
? 1:143 2:137 3:87
? 1:140 2:132 3:82
? 1:139 2:129 3:82
? 1:139 2:128 3:82
? 1:140 2:133 3:86
? 1:140 2:134 3:85
? 1:140 2:134 3:84
? 1:123 2:132 3:82
? 1:113 2:131 3:85
? 1:123 2:135 3:82
? 1:138 2:136 3:81
? 1:137 2:135 3:77
? 1:136 2:130 3:75
? 1:137 2:129 3:75
? 1:139 2:133 3:74
? 1:140 2:133 3:73
? 1:140 2:133 3:73
? 1:125 2:132 3:73
? 1:117 2:130 3:72
? 1:129 2:134 3:75
? 1:145 2:136 3:80
? 1:144 2:131 3:82
? 1:142 2:126 3:82
? 1:143 2:124 3:84
? 1:145 2:130 3:85
? 1:145 2:129 3:82
? 1:142 2:127 3:79
? 1:121 2:126 3:76
? 1:113 2:127 3:76
? 1:118 2:132 3:80
? 1:134 2:132 3:84
? 1:142 2:130 3:87
? 1:142 2:125 3:88
? 1:142 2:121 3:90
? 1:141 2:123 3:95
? 1:142 2:127 3:88
? 1:140 2:123 3:83
? 1:131 2:123 3:79
? 1:119 2:123 3:73
? 1:122 2:122 3:69
? 1:141 2:122 3:69
? 1:140 2:122 3:73
? 1:138 2:118 3:74
? 1:137 2:115 3:74
? 1:133 2:111 3:72
? 1:129 2:113 3:73
? 1:121 2:113 3:73
? 1:107 2:114 3:73
? 1:81 2:117 3:75
? 1:78 2:118 3:78
? 1:124 2:124 3:80
? 1:149 2:125 3:79
? 1:153 2:125 3:79
? 1:150 2:121 3:77
? 1:150 2:121 3:76
? 1:152 2:121 3:75
? 1:153 2:117 3:74
? 1:152 2:118 3:75
? 1:122 2:120 3:73
? 1:102 2:120 3:70
? 1:135 2:122 3:72
? 1:154 2:122 3:77
? 1:151 2:120 3:81
? 1:149 2:117 3:88
? 1:146 2:118 3:93
? 1:145 2:126 3:109
? 1:139 2:124 3:100
? 1:130 2:119 3:88
? 1:98 2:118 3:82
? 1:58 2:123 3:82
? 1:65 2:131 3:97
? 1:124 2:136 3:106
? 1:126 2:136 3:107
? 1:116 2:130 3:104
? 1:107 2:128 3:98
? 1:115 2:130 3:96
? 1:111 2:129 3:93
? 1:112 2:129 3:90
? 1:106 2:127 3:89
? 1:104 2:125 3:89
? 1:138 2:130 3:90
? 1:153 2:130 3:91
? 1:150 2:127 3:90
? 1:145 2:123 3:95
? 1:142 2:121 3:94
? 1:146 2:125 3:100
? 1:150 2:125 3:98
? 1:152 2:126 3:97
? 1:126 2:124 3:95
? 1:108 2:122 3:94
? 1:136 2:126 3:95
? 1:158 2:126 3:97
? 1:156 2:124 3:94
? 1:151 2:120 3:91
? 1:145 2:117 3:88
? 1:152 2:121 3:92
? 1:156 2:121 3:91
? 1:158 2:121 3:91
? 1:131 2:119 3:90
? 1:120 2:117 3:90
? 1:151 2:121 3:91
? 1:165 2:119 3:90
? 1:160 2:114 3:86
? 1:155 2:110 3:83
? 1:152 2:109 3:82
? 1:156 2:111 3:87
? 1:158 2:110 3:84
? 1:159 2:109 3:83
? 1:135 2:109 3:85
? 1:116 2:108 3:84
? 1:126 2:111 3:86
? 1:153 2:109 3:86
? 1:171 2:109 3:87
? 1:176 2:106 3:82
? 1:171 2:104 3:78
? 1:175 2:109 3:83
? 1:179 2:110 3:80
? 1:182 2:116 3:78
? 1:171 2:116 3:77
? 1:162 2:113 3:75
? 1:180 2:123 3:76
? 1:180 2:127 3:76
? 1:178 2:128 3:79
? 1:175 2:124 3:79
? 1:173 2:126 3:74
? 1:183 2:135 3:77
? 1:194 2:143 3:73
? 1:196 2:153 3:72
? 1:174 2:155 3:69
? 1:170 2:160 3:69
? 1:184 2:176 3:76
? 1:195 2:182 3:84
? 1:191 2:180 3:85
? 1:187 2:176 3:82
? 1:184 2:181 3:90
? 1:180 2:184 3:103
? 1:175 2:183 3:112
? 1:166 2:182 3:122
? 1:146 2:175 3:131
? 1:143 2:177 3:145
? 1:154 2:178 3:156
? 1:161 2:175 3:155
? 1:159 2:170 3:150
? 1:158 2:163 3:143
? 1:155 2:162 3:148
? 1:152 2:160 3:148
? 1:148 2:157 3:143
? 1:132 2:153 3:138
? 1:117 2:145 3:133
? 1:117 2:146 3:133
? 1:131 2:148 3:131
? 1:133 2:144 3:131
? 1:131 2:139 3:130
? 1:130 2:132 3:122
? 1:128 2:135 3:125
? 1:125 2:134 3:123
? 1:122 2:132 3:118
? 1:111 2:130 3:109
? 1:93 2:123 3:101
? 1:97 2:126 3:98
? 1:114 2:127 3:98
? 1:113 2:124 3:101
? 1:113 2:120 3:104
? 1:114 2:115 3:98
? 1:113 2:120 3:106
? 1:112 2:123 3:108
? 1:110 2:122 3:107
? 1:96 2:120 3:104
? 1:89 2:115 3:103
? 1:97 2:120 3:106
? 1:108 2:121 3:105
? 1:105 2:121 3:104
? 1:106 2:121 3:103
? 1:107 2:120 3:97
? 1:104 2:130 3:108
? 1:98 2:130 3:105
? 1:101 2:128 3:100
? 1:93 2:121 3:96
? 1:86 2:115 3:93
? 1:98 2:118 3:95
? 1:103 2:118 3:96
? 1:103 2:117 3:96
? 1:105 2:113 3:96
? 1:107 2:110 3:87
? 1:107 2:118 3:100
? 1:105 2:117 3:101
? 1:103 2:117 3:100
? 1:88 2:113 3:99
? 1:84 2:111 3:97
? 1:92 2:119 3:101
? 1:106 2:120 3:101
? 1:106 2:119 3:103
? 1:108 2:116 3:97
? 1:110 2:115 3:90
? 1:110 2:120 3:99
? 1:111 2:122 3:101
? 1:110 2:123 3:100
? 1:97 2:124 3:96
? 1:89 2:120 3:92
? 1:95 2:126 3:96
? 1:109 2:128 3:101
? 1:107 2:128 3:104
? 1:109 2:126 3:105
? 1:111 2:123 3:103
? 1:111 2:129 3:110
? 1:110 2:130 3:109
? 1:108 2:129 3:106
? 1:100 2:127 3:105
? 1:93 2:123 3:104
? 1:104 2:128 3:107
? 1:108 2:128 3:108
? 1:108 2:127 3:110
? 1:110 2:124 3:111
? 1:111 2:121 3:105
? 1:110 2:127 3:108
? 1:109 2:130 3:107
? 1:109 2:129 3:105
? 1:96 2:125 3:103
? 1:89 2:122 3:102
? 1:101 2:129 3:109
? 1:109 2:132 3:115
? 1:106 2:131 3:111
? 1:105 2:126 3:105
? 1:106 2:123 3:98
? 1:106 2:128 3:103
? 1:105 2:128 3:101
? 1:103 2:126 3:97
? 1:88 2:122 3:95
? 1:82 2:118 3:93
? 1:92 2:124 3:98
? 1:103 2:123 3:99
? 1:103 2:122 3:100
? 1:105 2:120 3:100
? 1:107 2:115 3:96
? 1:106 2:120 3:104
? 1:106 2:121 3:104
? 1:104 2:121 3:103
? 1:89 2:120 3:102
? 1:79 2:117 3:98
? 1:87 2:123 3:101
? 1:100 2:125 3:99
? 1:99 2:126 3:97
? 1:100 2:124 3:93
? 1:102 2:122 3:88
? 1:99 2:127 3:97
? 1:97 2:124 3:99
? 1:95 2:117 3:98
? 1:84 2:112 3:103
? 1:78 2:107 3:107
? 1:95 2:106 3:102
? 1:96 2:106 3:97
? 1:92 2:103 3:91
? 1:89 2:100 3:87
? 1:89 2:92 3:88
? 1:89 2:95 3:88
? 1:85 2:93 3:85
? 1:82 2:88 3:83
? 1:73 2:84 3:87
? 1:77 2:75 3:90
? 1:74 2:71 3:87
? 1:76 2:69 3:79
? 1:78 2:65 3:70
? 1:74 2:65 3:66
? 1:68 2:64 3:61
? 1:67 2:65 3:63
? 1:69 2:67 3:66
? 1:75 2:68 3:68
? 1:88 2:69 3:70
? 1:93 2:70 3:71
? 1:106 2:69 3:72
? 1:107 2:69 3:70
? 1:114 2:70 3:66
? 1:104 2:72 3:64
? 1:91 2:73 3:60
? 1:91 2:75 3:58
? 1:100 2:74 3:57
? 1:117 2:72 3:55
? 1:118 2:72 3:54
? 1:110 2:75 3:54
? 1:110 2:75 3:53
? 1:125 2:72 3:52
? 1:144 2:73 3:51
? 1:148 2:72 3:50
? 1:143 2:72 3:49
? 1:141 2:73 3:49
? 1:150 2:73 3:48
? 1:163 2:72 3:47
? 1:153 2:73 3:47
? 1:139 2:75 3:48
? 1:142 2:76 3:48
? 1:150 2:76 3:46
? 1:172 2:77 3:43
? 1:169 2:76 3:44
? 1:160 2:76 3:46
? 1:155 2:78 3:46
? 1:159 2:80 3:48
? 1:168 2:79 3:48
? 1:163 2:82 3:50
? 1:151 2:84 3:49
? 1:153 2:85 3:51
? 1:159 2:85 3:55
? 1:173 2:84 3:59
? 1:169 2:82 3:66
? 1:161 2:81 3:62
? 1:156 2:84 3:59
? 1:164 2:84 3:61
? 1:168 2:81 3:64
? 1:163 2:83 3:59
? 1:160 2:85 3:51
? 1:164 2:85 3:52
? 1:163 2:84 3:56
? 1:170 2:85 3:60
? 1:164 2:82 3:64
? 1:159 2:80 3:56
? 1:159 2:84 3:56
? 1:168 2:85 3:61
? 1:171 2:85 3:61
? 1:181 2:89 3:56
? 1:175 2:91 3:49
? 1:185 2:92 3:53
? 1:176 2:91 3:55
? 1:178 2:88 3:59
? 1:167 2:81 3:65
? 1:155 2:78 3:59
? 1:155 2:80 3:61
? 1:162 2:81 3:58
? 1:169 2:81 3:62
? 1:178 2:84 3:56
? 1:173 2:83 3:47
? 1:180 2:84 3:48
? 1:172 2:85 3:54
? 1:171 2:88 3:62
? 1:166 2:86 3:69
? 1:158 2:85 3:68
? 1:161 2:91 3:70
? 1:166 2:91 3:67
? 1:173 2:91 3:71
? 1:180 2:93 3:68
? 1:172 2:91 3:62
? 1:172 2:96 3:66
? 1:185 2:97 3:73
? 1:175 2:93 3:77
? 1:161 2:86 3:80
? 1:150 2:84 3:79
? 1:155 2:87 3:83
? 1:161 2:88 3:82
? 1:169 2:85 3:84
? 1:167 2:85 3:78
? 1:156 2:82 3:70
? 1:169 2:83 3:62
? 1:169 2:84 3:54
? 1:164 2:82 3:55
? 1:158 2:77 3:59
? 1:151 2:76 3:55
? 1:156 2:78 3:58
? 1:159 2:77 3:56
? 1:168 2:79 3:63
? 1:169 2:80 3:60
? 1:154 2:76 3:52
? 1:167 2:78 3:58
? 1:176 2:78 3:59
? 1:173 2:79 3:58
? 1:170 2:77 3:59
? 1:165 2:76 3:54
? 1:168 2:82 3:51
? 1:174 2:79 3:46
? 1:182 2:80 3:49
? 1:175 2:83 3:45
? 1:164 2:83 3:40
? 1:176 2:84 3:43
? 1:190 2:83 3:48
? 1:185 2:78 3:49
? 1:180 2:73 3:54
? 1:177 2:74 3:53
? 1:183 2:79 3:53
? 1:187 2:77 3:55
? 1:192 2:77 3:60
? 1:176 2:77 3:54
? 1:165 2:76 3:46
? 1:175 2:74 3:52
? 1:184 2:73 3:56
? 1:180 2:71 3:64
? 1:177 2:70 3:70
? 1:173 2:71 3:68
? 1:174 2:71 3:71
? 1:173 2:69 3:69
? 1:174 2:70 3:68
? 1:158 2:73 3:54
? 1:150 2:74 3:46
? 1:156 2:72 3:50
? 1:164 2:73 3:53
? 1:162 2:72 3:56
? 1:158 2:70 3:59
? 1:155 2:71 3:57
? 1:162 2:70 3:57
? 1:170 2:69 3:60
? 1:183 2:69 3:64
? 1:165 2:70 3:57
? 1:158 2:71 3:54
? 1:173 2:71 3:58
? 1:187 2:74 3:56
? 1:182 2:69 3:53
? 1:177 2:65 3:54
? 1:175 2:65 3:46
? 1:173 2:64 3:49
? 1:171 2:63 3:45
? 1:175 2:65 3:44
? 1:161 2:69 3:42
? 1:152 2:70 3:41
? 1:162 2:67 3:44
? 1:170 2:68 3:46
? 1:169 2:67 3:48
? 1:161 2:65 3:51
? 1:152 2:68 3:48
? 1:159 2:70 3:56
? 1:164 2:72 3:55
? 1:171 2:74 3:57
? 1:156 2:77 3:51
? 1:148 2:79 3:48
? 1:162 2:77 3:50
? 1:165 2:76 3:49
? 1:159 2:74 3:50
? 1:156 2:74 3:55
? 1:152 2:76 3:54
? 1:156 2:78 3:58
? 1:168 2:80 3:62
? 1:172 2:79 3:61
? 1:175 2:80 3:59
? 1:169 2:79 3:56
? 1:173 2:76 3:63
? 1:169 2:79 3:65
? 1:166 2:78 3:68
? 1:162 2:78 3:66
? 1:160 2:80 3:57
? 1:166 2:80 3:61
? 1:177 2:82 3:58
? 1:166 2:82 3:52
? 1:147 2:78 3:42
? 1:144 2:75 3:38
? 1:152 2:68 3:36
? 1:165 2:71 3:36
? 1:163 2:71 3:39
? 1:157 2:68 3:40
? 1:150 2:70 3:39
? 1:159 2:71 3:44
? 1:168 2:74 3:47
? 1:171 2:79 3:48
? 1:149 2:82 3:46
? 1:143 2:82 3:49
? 1:162 2:80 3:60
? 1:170 2:83 3:68
? 1:169 2:83 3:73
? 1:161 2:81 3:72
? 1:154 2:82 3:72
? 1:160 2:83 3:78
? 1:168 2:83 3:80
? 1:162 2:84 3:78
? 1:133 2:84 3:70
? 1:131 2:86 3:66
? 1:163 2:85 3:61
? 1:169 2:83 3:66
? 1:164 2:79 3:66
? 1:157 2:75 3:60
? 1:152 2:77 3:60
? 1:159 2:81 3:68
? 1:164 2:82 3:73
? 1:159 2:83 3:71
? 1:134 2:83 3:67
? 1:131 2:83 3:71
? 1:155 2:83 3:75
? 1:161 2:86 3:79
? 1:161 2:84 3:79
? 1:156 2:82 3:71
? 1:151 2:83 3:68
? 1:157 2:84 3:71
? 1:162 2:84 3:68
? 1:152 2:85 3:63
? 1:128 2:87 3:55
? 1:125 2:88 3:57
? 1:147 2:88 3:62
? 1:170 2:91 3:74
? 1:168 2:88 3:82
? 1:157 2:83 3:78
? 1:150 2:85 3:82
? 1:156 2:87 3:92
? 1:165 2:89 3:94
? 1:157 2:88 3:92
? 1:133 2:83 3:85
? 1:130 2:84 3:88
? 1:151 2:87 3:89
? 1:159 2:88 3:87
? 1:156 2:84 3:84
? 1:145 2:75 3:80
? 1:140 2:73 3:75
? 1:143 2:75 3:84
? 1:151 2:78 3:89
? 1:144 2:81 3:86
? 1:118 2:80 3:77
? 1:117 2:83 3:78
? 1:132 2:88 3:84
? 1:157 2:90 3:86
? 1:154 2:90 3:92
? 1:146 2:85 3:83
? 1:142 2:87 3:83
? 1:153 2:90 3:100
? 1:160 2:93 3:105
? 1:153 2:92 3:101
? 1:124 2:88 3:96
? 1:117 2:88 3:97
? 1:142 2:92 3:95
? 1:155 2:95 3:103
? 1:153 2:94 3:108
? 1:143 2:87 3:97
? 1:139 2:87 3:93
? 1:146 2:90 3:102
? 1:150 2:91 3:98
? 1:142 2:89 3:87
? 1:116 2:84 3:78
? 1:113 2:81 3:72
? 1:133 2:85 3:73
? 1:151 2:91 3:76
? 1:153 2:87 3:76
? 1:143 2:83 3:74
? 1:141 2:81 3:74
? 1:149 2:84 3:85
? 1:156 2:89 3:89
? 1:150 2:91 3:92
? 1:128 2:91 3:92
? 1:117 2:93 3:95
? 1:136 2:101 3:100
? 1:157 2:108 3:103
? 1:157 2:107 3:106
? 1:148 2:100 3:98
? 1:141 2:98 3:87
? 1:143 2:98 3:86
? 1:146 2:91 3:77
? 1:140 2:82 3:77
? 1:114 2:94 3:91
? 1:107 2:94 3:89
? 1:130 2:96 3:85
? 1:147 2:99 3:83
? 1:147 2:99 3:80
? 1:139 2:93 3:68
? 1:136 2:91 3:69
? 1:142 2:92 3:73
? 1:146 2:93 3:78
? 1:134 2:91 3:79
? 1:112 2:91 3:79
? 1:108 2:89 3:80
? 1:132 2:93 3:85
? 1:143 2:97 3:89
? 1:140 2:96 3:88
? 1:136 2:93 3:76
? 1:133 2:93 3:77
? 1:141 2:88 3:77
? 1:146 2:96 3:95
? 1:129 2:92 3:88
? 1:107 2:88 3:76
? 1:111 2:87 3:75
? 1:130 2:86 3:68
? 1:142 2:85 3:65
? 1:136 2:78 3:53
? 1:131 2:69 3:44
? 1:132 2:66 3:50
? 1:138 2:77 3:61
? 1:144 2:83 3:61
? 1:133 2:83 3:61
? 1:114 2:83 3:63
? 1:127 2:87 3:74
? 1:151 2:89 3:79
? 1:160 2:90 3:86
? 1:155 2:85 3:86
? 1:149 2:85 3:75
? 1:150 2:90 3:80
? 1:160 2:96 3:76
? 1:163 2:97 3:74
? 1:142 2:85 3:69
? 1:123 2:88 3:67
? 1:137 2:84 3:72
? 1:154 2:84 3:75
? 1:156 2:82 3:72
? 1:146 2:77 3:62
? 1:136 2:74 3:58
? 1:137 2:73 3:64
? 1:146 2:74 3:69
? 1:157 2:78 3:72
? 1:146 2:79 3:64
? 1:123 2:80 3:57
? 1:135 2:81 3:62
? 1:152 2:82 3:73
? 1:160 2:84 3:83
? 1:155 2:80 3:85
? 1:150 2:79 3:80
? 1:148 2:83 3:84
? 1:155 2:86 3:82
? 1:161 2:90 3:78
? 1:150 2:89 3:66
? 1:130 2:88 3:56
? 1:143 2:88 3:52
? 1:161 2:89 3:53
? 1:166 2:88 3:53
? 1:156 2:82 3:59
? 1:152 2:83 3:70
? 1:151 2:86 3:83
? 1:156 2:89 3:85
? 1:157 2:90 3:90
? 1:137 2:92 3:93
? 1:120 2:93 3:95
? 1:136 2:99 3:101
? 1:152 2:100 3:94
? 1:157 2:101 3:90
? 1:147 2:93 3:82
? 1:140 2:86 3:73
? 1:143 2:88 3:80
? 1:149 2:89 3:84
? 1:150 2:90 3:85
? 1:127 2:88 3:82
? 1:110 2:89 3:77
? 1:129 2:93 3:81
? 1:154 2:96 3:77
? 1:162 2:96 3:78
? 1:153 2:86 3:77
? 1:145 2:85 3:64
? 1:146 2:89 3:75
? 1:153 2:91 3:78
? 1:158 2:93 3:71
? 1:139 2:92 3:63
? 1:119 2:87 3:57
? 1:135 2:87 3:60
? 1:157 2:91 3:66
? 1:161 2:95 3:70
? 1:155 2:94 3:77
? 1:147 2:94 3:79
? 1:146 2:100 3:98
? 1:153 2:105 3:110
? 1:156 2:106 3:112
? 1:136 2:104 3:107
? 1:112 2:100 3:101
? 1:124 2:104 3:106
? 1:147 2:105 3:100
? 1:152 2:104 3:96
? 1:144 2:93 3:87
? 1:136 2:87 3:78
? 1:134 2:84 3:81
? 1:142 2:83 3:84
? 1:147 2:82 3:78
? 1:126 2:76 3:71
? 1:109 2:77 3:66
? 1:121 2:75 3:65
? 1:142 2:76 3:66
? 1:148 2:79 3:73
? 1:145 2:77 3:75
? 1:142 2:78 3:66
? 1:144 2:84 3:75
? 1:153 2:86 3:81
? 1:160 2:88 3:86
? 1:146 2:89 3:79
? 1:123 2:88 3:68
? 1:135 2:94 3:72
? 1:161 2:95 3:67
? 1:167 2:91 3:70
? 1:158 2:78 3:69
? 1:152 2:77 3:63
? 1:151 2:77 3:72
? 1:160 2:78 3:77
? 1:158 2:78 3:73
? 1:129 2:80 3:62
? 1:115 2:81 3:54
? 1:143 2:85 3:58
? 1:166 2:87 3:59
? 1:170 2:87 3:62
? 1:161 2:82 3:60
? 1:152 2:81 3:55
? 1:159 2:86 3:73
? 1:168 2:88 3:76
? 1:165 2:90 3:85
? 1:141 2:93 3:90
? 1:122 2:92 3:93
? 1:147 2:99 3:110
? 1:172 2:103 3:118
? 1:175 2:104 3:120
? 1:168 2:97 3:110
? 1:163 2:96 3:91
? 1:170 2:97 3:88
? 1:180 2:95 3:88
? 1:174 2:95 3:76
? 1:140 2:91 3:59
? 1:124 2:87 3:52
? 1:145 2:81 3:52
? 1:173 2:81 3:55
